"component"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PC1(top10%)"	"GO"	"0005925"	"focal adhesion "	"392/17829"	4.03587443946188	2.1986650961916	3.01378295264325e-06	0.0219343123293376	1.83560217809097	"PDLI7_HUMAN;PDC6I_HUMAN;UROK_HUMAN;TLN2_HUMAN;SRBS1_HUMAN;PTN12_HUMAN;FHL1_HUMAN;LRP1_HUMAN;1433G_HUMAN;MPRI_HUMAN;HMGA1_HUMAN;COF1_HUMAN;HNRPK_HUMAN;NFASC_HUMAN;ILK_HUMAN;EGLN_HUMAN;ITA6_HUMAN;AFAP1_HUMAN;FLOT2_HUMAN;FZD2_HUMAN;CALR_HUMAN;EPHA2_HUMAN;PAXI_HUMAN;MMP14_HUMAN;GIT1_HUMAN;MDC1_HUMAN;NEXN_HUMAN;SYNP2_HUMAN;RS18_HUMAN;SRC_HUMAN;RS16_HUMAN;SRC8_HUMAN;MRC2_HUMAN;RL18_HUMAN;VATL_HUMAN;TGM2_HUMAN;RL12_HUMAN;TENS4_HUMAN;RS3A_HUMAN;TLE2_HUMAN;RS15_HUMAN;TSN4_HUMAN;RS29_HUMAN;VGFR1_HUMAN;TIE2_HUMAN;PPIA_HUMAN;PROF1_HUMAN;PTPRC_HUMAN;VINEX_HUMAN;ITB7_HUMAN;MYH9_HUMAN;RHG26_HUMAN;UPAR_HUMAN;AHNK_HUMAN;AGRE5_HUMAN;ARPC2_HUMAN;ARPC3_HUMAN;ICAM1_HUMAN;LPXN_HUMAN;NPM_HUMAN;FOCAD_HUMAN;HSPB1_HUMAN;1433T_HUMAN;DYN2_HUMAN;CD99_HUMAN;CD44_HUMAN;GDIB_HUMAN;ACTN1_HUMAN;AJUBA_HUMAN;CD166_HUMAN;CATA_HUMAN;ARL2_HUMAN;FLRT2_HUMAN"	"73/1784"
"PC1(top10%)"	"GO"	"0005634"	"nucleus "	"5058/17829"	32.0067264573991	28.3695103483089	0.000123040181917137	0.895486443992922	1.12820863188804	"PHF13_HUMAN;PHF19_HUMAN;PHAX_HUMAN;PGAM2_HUMAN;PHB2_HUMAN;PDX1_HUMAN;PDE4B_HUMAN;PITX1_HUMAN;PLK1_HUMAN;PI42B_HUMAN;TRFL_HUMAN;URM1_HUMAN;PERM_HUMAN;RAB2A_HUMAN;RB_HUMAN;RO52_HUMAN;RL10L_HUMAN;TAF6_HUMAN;TAGL3_HUMAN;SENP2_HUMAN;SMAG2_HUMAN;RITA1_HUMAN;RL23A_HUMAN;RSPO1_HUMAN;RUVB1_HUMAN;RUVB2_HUMAN;RU2B_HUMAN;PADI2_HUMAN;PRS8_HUMAN;SLU7_HUMAN;TM10A_HUMAN;SSX4_HUMAN;PPARG_HUMAN;RUXF_HUMAN;TP4A2_HUMAN;RPR1B_HUMAN;SOX6_HUMAN;SMAD9_HUMAN;SFR1_HUMAN;TMM53_HUMAN;SPIB_HUMAN;SRBS1_HUMAN;PTN12_HUMAN;STAG1_HUMAN;PNRC2_HUMAN;RN216_HUMAN;RMD3_HUMAN;SALL1_HUMAN;CHP3_HUMAN;FHL1_HUMAN;LSMD1_HUMAN;MAGI2_HUMAN;MDFI_HUMAN;JARD2_HUMAN;H10_HUMAN;H2B1O_HUMAN;GPTC3_HUMAN;LSM3_HUMAN;LSM4_HUMAN;LSM5_HUMAN;LSM6_HUMAN;LRP1_HUMAN;MCRS1_HUMAN;MAZ_HUMAN;ILF2_HUMAN;ARL4A_HUMAN;GPER1_HUMAN;BRD1_HUMAN;AAKB2_HUMAN;IMA3_HUMAN;H31T_HUMAN;H2B1L_HUMAN;HMGA1_HUMAN;IRF8_HUMAN;MEFV_HUMAN;COF1_HUMAN;DUX1_HUMAN;GSK3A_HUMAN;FBXL3_HUMAN;HMGB1_HUMAN;FOXC1_HUMAN;LDB2_HUMAN;EIF3K_HUMAN;KDM5D_HUMAN;FANCC_HUMAN;FOSB_HUMAN;GRAP2_HUMAN;HG2A_HUMAN;HDAC2_HUMAN;COMD1_HUMAN;ERBIN_HUMAN;FBRL_HUMAN;H2A1C_HUMAN;HNRPK_HUMAN;APOE_HUMAN;ATPA_HUMAN;MEIS2_HUMAN;MORN2_HUMAN;OGG1_HUMAN;GSK3B_HUMAN;HDGR3_HUMAN;HIPK3_HUMAN;HDAC7_HUMAN;IRF9_HUMAN;GNPI2_HUMAN;ATF4_HUMAN;ARMX3_HUMAN;MT1B_HUMAN;CDY2_HUMAN;CCNQ_HUMAN;EOMES_HUMAN;FOXF1_HUMAN;ISL1_HUMAN;CSN4_HUMAN;DET1_HUMAN;IDH3A_HUMAN;KS6B2_HUMAN;CRADD_HUMAN;DACT1_HUMAN;HESX1_HUMAN;FOG2_HUMAN;MAGA4_HUMAN;ING4_HUMAN;ING5_HUMAN;KLF13_HUMAN;AKT3_HUMAN;ASH2L_HUMAN;CRCM_HUMAN;CBX4_HUMAN;DDX3Y_HUMAN;DNJA1_HUMAN;ENOA_HUMAN;FABPI_HUMAN;HMGN2_HUMAN;HSBP1_HUMAN;CSN5_HUMAN;CSN8_HUMAN;EPC1_HUMAN;ERH_HUMAN;CDCA4_HUMAN;E2F3_HUMAN;COT2_HUMAN;ETV3_HUMAN;F205A_HUMAN;GPC4_HUMAN;GCFC2_HUMAN;CRHBP_HUMAN;FXL12_HUMAN;FRIH_HUMAN;CASC3_HUMAN;ERGI2_HUMAN;CALR_HUMAN;ERCC5_HUMAN;H2A2A_HUMAN;GLMP_HUMAN;MPP8_HUMAN;PSA5_HUMAN;BRE1A_HUMAN;PAX7_HUMAN;NFKB1_HUMAN;MMP14_HUMAN;PML_HUMAN;FOXA3_HUMAN;INAVA_HUMAN;MAGA3_HUMAN;INKA1_HUMAN;KAT5_HUMAN;KAT7_HUMAN;NRL_HUMAN;CDKL1_HUMAN;GBP2_HUMAN;GPC6_HUMAN;HIKES_HUMAN;HNRH2_HUMAN;GTR14_HUMAN;EP300_HUMAN;FL2D_HUMAN;H2B1J_HUMAN;NANGN_HUMAN;ELK4_HUMAN;EXOS5_HUMAN;LDHA_HUMAN;CCAR2_HUMAN;MCMBP_HUMAN;NUDT6_HUMAN;PAIRB_HUMAN;PAR6A_HUMAN;FOXF2_HUMAN;P3H1_HUMAN;MB211_HUMAN;NFKB2_HUMAN;NR1H2_HUMAN;OAZ3_HUMAN;PYRD1_HUMAN;PKD1_HUMAN;RFX8_HUMAN;COE1_HUMAN;ER6L2_HUMAN;RPB11_HUMAN;RFA4_HUMAN;ARI3B_HUMAN;CLN3_HUMAN;MDC1_HUMAN;NDKB_HUMAN;PPM1A_HUMAN;MED29_HUMAN;RPAB4_HUMAN;SNX6_HUMAN;MEIOS_HUMAN;RRAGB_HUMAN;RS27_HUMAN;TAD2A_HUMAN;SYNP2_HUMAN;MEPCE_HUMAN;NIF3L_HUMAN;NP1L1_HUMAN;NP1L4_HUMAN;NPL4_HUMAN;RPAB5_HUMAN;RS18_HUMAN;SIR2_HUMAN;SKAP_HUMAN;RUNX3_HUMAN;S10AB_HUMAN;SOX10_HUMAN;NH2L1_HUMAN;OTUD5_HUMAN;PURA_HUMAN;RTCA_HUMAN;SPF27_HUMAN;SRSF2_HUMAN;RS4Y1_HUMAN;MKKS_HUMAN;MSD4_HUMAN;OVOL2_HUMAN;PARK7_HUMAN;PDIP3_HUMAN;PDK1L_HUMAN;SAE1_HUMAN;SETLP_HUMAN;SETMR_HUMAN;MDM4_HUMAN;NFS1_HUMAN;OAZ2_HUMAN;NXF2_HUMAN;SHOX_HUMAN;SEPT2_HUMAN;SSXT_HUMAN;SAP25_HUMAN;SNPC2_HUMAN;SEPT7_HUMAN;SNPC3_HUMAN;MET14_HUMAN;RET2_HUMAN;RX_HUMAN;SNURF_HUMAN;SUMO2_HUMAN;PSMD7_HUMAN;RMP_HUMAN;TCIM_HUMAN;TRADD_HUMAN;TBB4B_HUMAN;SOX2_HUMAN;SP100_HUMAN;SLF2_HUMAN;STRAP_HUMAN;SAFB2_HUMAN;RL18_HUMAN;SSRP1_HUMAN;TBXT_HUMAN;NEUG_HUMAN;NMI_HUMAN;TM10C_HUMAN;PSMD1_HUMAN;RSF1_HUMAN;SOSB2_HUMAN;SPB3_HUMAN;STX1B_HUMAN;TDRP_HUMAN;SESN2_HUMAN;SRPK1_HUMAN;USB1_HUMAN;TBA3C_HUMAN;WDR62_HUMAN;TGM2_HUMAN;UBR2_HUMAN;MED22_HUMAN;UBP16_HUMAN;RRN3_HUMAN;TB182_HUMAN;TRM1_HUMAN;UCHL5_HUMAN;UBP47_HUMAN;UTF1_HUMAN;NSD1_HUMAN;PP1A_HUMAN;FABPL_HUMAN;FBXL8_HUMAN;MCES_HUMAN;RERE_HUMAN;RS3A_HUMAN;TCP4_HUMAN;ZN141_HUMAN;IFRD1_HUMAN;NUD11_HUMAN;POLK_HUMAN;PKHO1_HUMAN;TNR1B_HUMAN;TLE2_HUMAN;RS15_HUMAN;TECR_HUMAN;XPO1_HUMAN;PSF1_HUMAN;SNAI2_HUMAN;THEG_HUMAN;ST17A_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;PP1R8_HUMAN;RFX2_HUMAN;TBB2B_HUMAN;TLX2_HUMAN;TSPY1_HUMAN;VGFR2_HUMAN;TF2L1_HUMAN;ZN709_HUMAN;ZGLP1_HUMAN;ZSC32_HUMAN;ZNF43_HUMAN;ZNF8_HUMAN;UBP29_HUMAN;TRAF4_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN417_HUMAN;ZN600_HUMAN;UBL5_HUMAN;PTH1R_HUMAN;THAP7_HUMAN;ZSC18_HUMAN;ZNF25_HUMAN;TBG1_HUMAN;YAP1_HUMAN;PRR12_HUMAN;PPIA_HUMAN;RFC3_HUMAN;PROF1_HUMAN;YTDC2_HUMAN;ZN430_HUMAN;ZN331_HUMAN;UBE2O_HUMAN;T53I1_HUMAN;Z587B_HUMAN;ZNF10_HUMAN;MRNIP_HUMAN;TYB4_HUMAN;ZFP91_HUMAN;ZN429_HUMAN;TCAL2_HUMAN;UBCP1_HUMAN;ZNF90_HUMAN;ZCH12_HUMAN;U5S1_HUMAN;XPO5_HUMAN;ZN844_HUMAN;ZN587_HUMAN;SYSC_HUMAN;TSYL4_HUMAN;TLE3_HUMAN;MET23_HUMAN;NKX62_HUMAN;ZN567_HUMAN;ZN548_HUMAN;TOB1_HUMAN;ZN140_HUMAN;ZN253_HUMAN;ZN256_HUMAN;ZN763_HUMAN;ZN512_HUMAN;ZN772_HUMAN;ZN776_HUMAN;ZN777_HUMAN;ZN524_HUMAN;ZN784_HUMAN;USP9Y_HUMAN;VINEX_HUMAN;ZMIZ1_HUMAN;IPKG_HUMAN;TPC_HUMAN;MYH9_HUMAN;NK3R_HUMAN;NSRP1_HUMAN;OPTN_HUMAN;PCID2_HUMAN;PITH1_HUMAN;ZN595_HUMAN;PRKX_HUMAN;RETN_HUMAN;TSH2_HUMAN;UGPA_HUMAN;ZN578_HUMAN;ZN333_HUMAN;ZN696_HUMAN;ZN576_HUMAN;ZN845_HUMAN;UBP15_HUMAN;SUMO4_HUMAN;TM250_HUMAN;VRK3_HUMAN;ZN177_HUMAN;ZN723_HUMAN;ZN728_HUMAN;ZN487_HUMAN;ZN736_HUMAN;ZN737_HUMAN;ZN738_HUMAN;ZN492_HUMAN;ZN503_HUMAN;ZN540_HUMAN;ZN346_HUMAN;ZN611_HUMAN;ZN363_HUMAN;ZN37A_HUMAN;ZN626_HUMAN;ZBT47_HUMAN;Z705B_HUMAN;Z354C_HUMAN;ZN879_HUMAN;ZFP1_HUMAN;UB2Q2_HUMAN;TBG2_HUMAN;TDRD9_HUMAN;ZN337_HUMAN;SYNE1_HUMAN;UB2L5_HUMAN;ZN700_HUMAN;ZHX3_HUMAN;ZN814_HUMAN;MVP_HUMAN;PICAL_HUMAN;ZNF93_HUMAN;ZN154_HUMAN;ZN654_HUMAN;ZSC20_HUMAN;UB2D1_HUMAN;ZC3HF_HUMAN;KS6A4_HUMAN;RARG_HUMAN;RACK1_HUMAN;RAMAC_HUMAN;RD3_HUMAN;R3HD4_HUMAN;RGS3_HUMAN;ABEC2_HUMAN;AHNK_HUMAN;ADPRS_HUMAN;AN32E_HUMAN;CELF5_HUMAN;CDK13_HUMAN;DESM_HUMAN;ARPC2_HUMAN;ARPC3_HUMAN;ARPC4_HUMAN;ARRB1_HUMAN;ACL7B_HUMAN;2A5B_HUMAN;ARHG8_HUMAN;ATF2_HUMAN;CBX1_HUMAN;F170A_HUMAN;FOSL2_HUMAN;HORM2_HUMAN;HSP76_HUMAN;IBP3_HUMAN;HXB3_HUMAN;CPLX2_HUMAN;D19L2_HUMAN;LPXN_HUMAN;NAB2_HUMAN;NACA_HUMAN;NASP_HUMAN;NAT14_HUMAN;NFYA_HUMAN;IRF4_HUMAN;KC1G2_HUMAN;H2B1B_HUMAN;MED19_HUMAN;NUCKS_HUMAN;NPM_HUMAN;JMJD8_HUMAN;KHDC3_HUMAN;KAT6B_HUMAN;NDC80_HUMAN;NOC2L_HUMAN;NGN3_HUMAN;CHD5_HUMAN;CRX_HUMAN;KAPCA_HUMAN;KIBRA_HUMAN;HEYL_HUMAN;HSH2D_HUMAN;HNRPR_HUMAN;DDX42_HUMAN;FYB1_HUMAN;HNRPL_HUMAN;MET16_HUMAN;FOXG1_HUMAN;HSPB2_HUMAN;HSPB1_HUMAN;HME1_HUMAN;ID1_HUMAN;CYREN_HUMAN;GLYC_HUMAN;IF4E_HUMAN;JMY_HUMAN;LBHD1_HUMAN;CCND3_HUMAN;DYN2_HUMAN;DYR1A_HUMAN;EAF6_HUMAN;CP078_HUMAN;ABITM_HUMAN;ACAD9_HUMAN;BHE41_HUMAN;BACD2_HUMAN;2AAA_HUMAN;A4_HUMAN;ALBU_HUMAN;CASP2_HUMAN;ADK_HUMAN;APBB3_HUMAN;ATF3_HUMAN;APTX_HUMAN;CNO6L_HUMAN;CIR1_HUMAN;CIKS_HUMAN;CK054_HUMAN;CLIC3_HUMAN;GFRP_HUMAN;GCR_HUMAN;GEMI2_HUMAN;GLI4_HUMAN;GLIS1_HUMAN;GCH1_HUMAN;6PGD_HUMAN;ACTN1_HUMAN;AJUBA_HUMAN;ADA19_HUMAN;ADCYA_HUMAN;DSCR6_HUMAN;ATE1_HUMAN;ASF1A_HUMAN;BARX2_HUMAN;CTND2_HUMAN;DECR_HUMAN;CSTF3_HUMAN;COE4_HUMAN;DPY30_HUMAN;ALKB5_HUMAN;ADNP_HUMAN;ARL2_HUMAN;CD5R1_HUMAN;APR_HUMAN;CUX1_HUMAN;EHMT1_HUMAN;ECSIT_HUMAN;EED_HUMAN;CSTN1_HUMAN;CSN7A_HUMAN;CCND1_HUMAN;EWS_HUMAN;ETS2_HUMAN"	"572/1784"
"PC1(top10%)"	"GO"	"1904646"	"cellular response to amyloid-beta "	"39/17829"	0.672645739910314	0.21874474171294	0.00140511296819847	1	3.07502587099	"LRP1_HUMAN;GSK3B_HUMAN;FCG2B_HUMAN;GRM5_HUMAN;MRP1_HUMAN;SNX6_HUMAN;TLR4_HUMAN;RAGE_HUMAN;CACB1_HUMAN;ICAM1_HUMAN;A4_HUMAN;FPR2_HUMAN;CA2D1_HUMAN"	"13/1784"
"PC1(top10%)"	"GO"	"0070374"	"positive regulation of ERK1 and ERK2 cascade "	"200/17829"	2.01793721973094	1.1217679062202	0.00168139801399337	1	1.79889013452915	"PHB2_HUMAN;RASH_HUMAN;M3K12_HUMAN;GPER1_HUMAN;HMGB1_HUMAN;HG2A_HUMAN;APOE_HUMAN;CCL21_HUMAN;CCR1_HUMAN;CCL26_HUMAN;DRB1_HUMAN;GAPR1_HUMAN;GAS6_HUMAN;OX1R_HUMAN;SRC_HUMAN;MFHA1_HUMAN;VGFR2_HUMAN;TIE2_HUMAN;PTPRC_HUMAN;X3CL1_HUMAN;TLR4_HUMAN;RAGE_HUMAN;RAMP3_HUMAN;5HT2A_HUMAN;ARRB1_HUMAN;FGFR4_HUMAN;ICAM1_HUMAN;NPY5R_HUMAN;CALCR_HUMAN;A4_HUMAN;CD44_HUMAN;CCL2_HUMAN;DUSTY_HUMAN;FPR2_HUMAN;CCL24_HUMAN;CXL17_HUMAN;CARD9_HUMAN"	"37/1784"
"PC1(top10%)"	"GO"	"0006898"	"receptor-mediated endocytosis "	"70/17829"	0.952914798206278	0.392618767177071	0.0018189220126525	1	2.42707399103139	"PDLI7_HUMAN;LRP1_HUMAN;AP2A2_HUMAN;MPRI_HUMAN;APOE_HUMAN;FCG2B_HUMAN;CLN3_HUMAN;SNX9_HUMAN;SREC_HUMAN;SRC8_HUMAN;SNX17_HUMAN;RHG27_HUMAN;MILK1_HUMAN;PICAL_HUMAN;ARH_HUMAN;DYN2_HUMAN;AP1G1_HUMAN;FPR2_HUMAN"	"18/1784"
"PC1(top10%)"	"GO"	"0043410"	"positive regulation of MAPK cascade "	"146/17829"	1.5695067264574	0.818890571540748	0.00188827877779442	1	1.9166257141102	"RASH_HUMAN;AVPI1_HUMAN;GPER1_HUMAN;LIF_HUMAN;HMGB1_HUMAN;HG2A_HUMAN;IGF2_HUMAN;C1QT1_HUMAN;DRB1_HUMAN;GRM5_HUMAN;LTOR1_HUMAN;INAVA_HUMAN;SOX2_HUMAN;EFNA1_HUMAN;VGFR2_HUMAN;VGFR1_HUMAN;TIE2_HUMAN;PPIA_HUMAN;PTPRC_HUMAN;X3CL1_HUMAN;VINEX_HUMAN;IBP4_HUMAN;NDST1_HUMAN;KIBRA_HUMAN;DOK4_HUMAN;DOK5_HUMAN;A4_HUMAN;AA1R_HUMAN;ADA2B_HUMAN"	"29/1784"
"PC1(top10%)"	"GO"	"0005200"	"structural constituent of cytoskeleton "	"92/17829"	1.12107623318386	0.516013236861293	0.00229477529698457	1	2.17257262624293	"TLN2_HUMAN;ERBIN_HUMAN;DRB1_HUMAN;ANK1_HUMAN;TBB4B_HUMAN;TBA3C_HUMAN;VILL_HUMAN;SPTB2_HUMAN;TBA4A_HUMAN;TBB2B_HUMAN;TBG1_HUMAN;TBA3D_HUMAN;VINEX_HUMAN;TBG2_HUMAN;DESM_HUMAN;ARPC2_HUMAN;ARPC3_HUMAN;ARPC4_HUMAN;ACL7B_HUMAN;AINX_HUMAN;GCP4_HUMAN"	"21/1784"
"PC1(top10%)"	"GO"	"0005178"	"integrin binding "	"142/17829"	1.51345291479821	0.796455213416344	0.00256032513436829	1	1.90023605760121	"LAMB2_HUMAN;TLN2_HUMAN;JAM3_HUMAN;HMGB1_HUMAN;IGF2_HUMAN;CXAR_HUMAN;ITA7_HUMAN;CALR_HUMAN;ATS8_HUMAN;MMP14_HUMAN;SRC_HUMAN;S1PR3_HUMAN;PLPP3_HUMAN;TSN4_HUMAN;VGFR2_HUMAN;PPIA_HUMAN;X3CL1_HUMAN;ITB7_HUMAN;MYH9_HUMAN;TENN_HUMAN;ADAM2_HUMAN;ICAM1_HUMAN;ICAM4_HUMAN;JAM1_HUMAN;A4_HUMAN;CO3A1_HUMAN;ACTN1_HUMAN;ADA17_HUMAN"	"28/1784"
"PC1(top10%)"	"GO"	"0098794"	"postsynapse "	"94/17829"	1.12107623318386	0.527230915923495	0.00271352094219537	1	2.1263476767484	"PRS8_HUMAN;TPA_HUMAN;APCL_HUMAN;GSK3A_HUMAN;ERBIN_HUMAN;GBRA4_HUMAN;GSK3B_HUMAN;CPLX1_HUMAN;CPT1C_HUMAN;NPFF_HUMAN;GIT1_HUMAN;OREX_HUMAN;PURA_HUMAN;STX3_HUMAN;RAGE_HUMAN;AP2B1_HUMAN;CPLX2_HUMAN;NAC1_HUMAN;IF4E_HUMAN;AINX_HUMAN;DRD4_HUMAN"	"21/1784"
"PC1(top10%)"	"GO"	"0005794"	"Golgi apparatus "	"947/17829"	6.83856502242153	5.31157103595266	0.00401174534250614	1	1.28748443278515	"PHEX_HUMAN;VAPB_HUMAN;RAB2A_HUMAN;RASH_HUMAN;TMED2_HUMAN;TMED3_HUMAN;TPPC1_HUMAN;TMEDA_HUMAN;PRAF1_HUMAN;TMM43_HUMAN;TM9S2_HUMAN;PNRC2_HUMAN;SAR1A_HUMAN;FAT2_HUMAN;MDGA1_HUMAN;H10_HUMAN;LRP1_HUMAN;MALR1_HUMAN;MANEA_HUMAN;GPER1_HUMAN;APCL_HUMAN;APLP1_HUMAN;MPRI_HUMAN;JAM3_HUMAN;GORS1_HUMAN;APOE_HUMAN;NUCB1_HUMAN;GOLI4_HUMAN;LFG2_HUMAN;IFT27_HUMAN;CERKL_HUMAN;LFG1_HUMAN;CC50A_HUMAN;F234B_HUMAN;F241A_HUMAN;FZD8_HUMAN;GALT2_HUMAN;GALT3_HUMAN;GLT15_HUMAN;ERGI2_HUMAN;CALR_HUMAN;PKHA8_HUMAN;BIG1_HUMAN;MOSMO_HUMAN;MOT13_HUMAN;DSE_HUMAN;GBP2_HUMAN;CAH4_HUMAN;FGD5_HUMAN;RES18_HUMAN;NCS1_HUMAN;PKD1_HUMAN;S35A3_HUMAN;IR3IP_HUMAN;CLN3_HUMAN;PIPNB_HUMAN;SOST_HUMAN;S39A7_HUMAN;PARM1_HUMAN;SRC8_HUMAN;PROC_HUMAN;SUIS_HUMAN;TLR1_HUMAN;SNX17_HUMAN;SPEF2_HUMAN;MGAT1_HUMAN;STING_HUMAN;PLPP3_HUMAN;S35D1_HUMAN;VPS41_HUMAN;TCPA_HUMAN;PHOCN_HUMAN;TMC6_HUMAN;VGFR2_HUMAN;ZDH18_HUMAN;PLD6_HUMAN;YIF1A_HUMAN;OPTN_HUMAN;TNR6A_HUMAN;TLR4_HUMAN;SYNE1_HUMAN;PICAL_HUMAN;TPST2_HUMAN;ZDH24_HUMAN;RAB7L_HUMAN;QSOX1_HUMAN;5HT5A_HUMAN;CDK13_HUMAN;DEN4C_HUMAN;AT2C1_HUMAN;FGFR4_HUMAN;HECA2_HUMAN;NDST1_HUMAN;LAT_HUMAN;CYTC_HUMAN;GOGA2_HUMAN;ID1_HUMAN;DYN2_HUMAN;DOCK4_HUMAN;A4_HUMAN;ALBU_HUMAN;AP1G1_HUMAN;CD44_HUMAN;CHST5_HUMAN;CHSTA_HUMAN;GDIA_HUMAN;GDIB_HUMAN;GCP60_HUMAN;GL8D2_HUMAN;GIMA7_HUMAN;GIMA8_HUMAN;AJUBA_HUMAN;ADA19_HUMAN;AP3S1_HUMAN;BARX2_HUMAN;CATA_HUMAN;CBPC6_HUMAN;DPY30_HUMAN;ALKB5_HUMAN;ARL2_HUMAN;CUX1_HUMAN;EMID1_HUMAN;B4GT3_HUMAN"	"123/1784"
