"component"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PC1(top10%)"	"GO"	"0042803"	"protein homodimerization activity "	"657/17829"	5.08664058133035	3.68500757193337	0.00208729672697545	1	1.38036095775554	"PDLI4_HUMAN;PDE2A_HUMAN;NEP_HUMAN;SYTM_HUMAN;S39AD_HUMAN;SPP2C_HUMAN;SPYA_HUMAN;SOX6_HUMAN;FBLN4_HUMAN;GSHB_HUMAN;M3K13_HUMAN;M3K5_HUMAN;KLHL7_HUMAN;CHM4C_HUMAN;GPD1L_HUMAN;HIP1R_HUMAN;COR1A_HUMAN;KAT1_HUMAN;GSTM4_HUMAN;BNI3L_HUMAN;FGFR2_HUMAN;ENPP1_HUMAN;CDAC1_HUMAN;DGCR8_HUMAN;G6PD_HUMAN;PPCS_HUMAN;BNIP3_HUMAN;DNPH1_HUMAN;PO3F3_HUMAN;NOD1_HUMAN;MORC2_HUMAN;S10AA_HUMAN;RTN4_HUMAN;SESQ2_HUMAN;S10AD_HUMAN;S10A6_HUMAN;TPM4_HUMAN;PA1B3_HUMAN;PLAK_HUMAN;STA5B_HUMAN;SCRB2_HUMAN;SRF_HUMAN;TDG_HUMAN;SEPR_HUMAN;TBX18_HUMAN;TRI37_HUMAN;PUR9_HUMAN;RPE_HUMAN;S10AG_HUMAN;PRDM9_HUMAN;XBP1_HUMAN;TOP2A_HUMAN;XDH_HUMAN;NQO2_HUMAN;ZN318_HUMAN;PANK3_HUMAN;TEN2_HUMAN;TRXR2_HUMAN;ZBTB4_HUMAN;TYRO_HUMAN;ZHX3_HUMAN;ZDHC2_HUMAN;TAP1_HUMAN;MUC13_HUMAN;RAIN_HUMAN;AKT1_HUMAN;CEAM1_HUMAN;BARD1_HUMAN;ACES_HUMAN;ACTN4_HUMAN;AP2B_HUMAN;ATF2_HUMAN;MYOD1_HUMAN;HM13_HUMAN;CPSF5_HUMAN;KIT_HUMAN;HNF1B_HUMAN;FLNA_HUMAN;GCSP_HUMAN;IRAK1_HUMAN;MSH2_HUMAN;KCC2D_HUMAN;CRYM_HUMAN;ABCB9_HUMAN;GDF8_HUMAN;GHR_HUMAN;GGCT_HUMAN;ATIF1_HUMAN;ACTN1_HUMAN;ADRB2_HUMAN;DCOR_HUMAN;ANM2_HUMAN"	"92/1789"
"PC1(top10%)"	"GO"	"0008094"	"ATP-dependent activity, acting on DNA "	"30/17829"	0.558971492453885	0.16826518593303	0.00216741715900527	1	3.32196757965344	"MSH6_HUMAN;SMRCD_HUMAN;SMCA2_HUMAN;SMCA5_HUMAN;XRCC2_HUMAN;RFC3_HUMAN;TOP2A_HUMAN;XRCC5_HUMAN;RA51B_HUMAN;DMC1_HUMAN;MSH2_HUMAN"	"11/1789"
"PC1(top10%)"	"GO"	"0030021"	"extracellular matrix structural constituent conferring compression resistance "	"8/17829"	0.279485746226942	0.0448707162488081	0.00390928238289181	1	6.22868921185019	"PGBM_HUMAN;PGS1_HUMAN;CSPG2_HUMAN;PRG3_HUMAN;PRELP_HUMAN;LUM_HUMAN"	"6/1789"
"PC1(top10%)"	"GO"	"0048741"	"skeletal muscle fiber development "	"25/17829"	0.447177193963108	0.140220988277525	0.00718886136575717	1	3.1890888764673	"LMOD3_HUMAN;KLH41_HUMAN;PP2BA_HUMAN;SELN_HUMAN;XK_HUMAN;WN10B_HUMAN;HOME1_HUMAN;MYOD1_HUMAN;MYOG_HUMAN"	"9/1789"
"PC1(top10%)"	"GO"	"0045202"	"synapse "	"389/17829"	3.13024035774176	2.18183857759829	0.00882981131223267	1	1.43468008581434	"NEP_HUMAN;TIAM1_HUMAN;TIAM2_HUMAN;S12A7_HUMAN;SHSA9_HUMAN;RS21_HUMAN;AT1A3_HUMAN;ACHB4_HUMAN;ACHD_HUMAN;4F2_HUMAN;5HT7R_HUMAN;5HT3E_HUMAN;GLRB_HUMAN;CORT_HUMAN;HRH1_HUMAN;AP3B1_HUMAN;O10H1_HUMAN;HRH3_HUMAN;KCNC2_HUMAN;GBRAP_HUMAN;MK08_HUMAN;DGKI_HUMAN;EMB_HUMAN;ACHA6_HUMAN;DNMBP_HUMAN;NPBW1_HUMAN;KS6B1_HUMAN;O10H3_HUMAN;ITB3_HUMAN;SMS_HUMAN;NRN1_HUMAN;SCN2B_HUMAN;SYDC_HUMAN;SNTA1_HUMAN;SEGN_HUMAN;RL19_HUMAN;VAMP2_HUMAN;SMAG1_HUMAN;NOE3_HUMAN;TEN2_HUMAN;LIS1_HUMAN;NSMF_HUMAN;AK1A1_HUMAN;ACES_HUMAN;GBRG1_HUMAN;NAC3_HUMAN;MYBPP_HUMAN;GPC2_HUMAN;HRH4_HUMAN;GBRR3_HUMAN;CO4B_HUMAN;CLAT_HUMAN;GBRB3_HUMAN;ANXA9_HUMAN;DTNA_HUMAN;GP176_HUMAN;5HT1A_HUMAN"	"57/1789"
"PC1(top10%)"	"GO"	"0030016"	"myofibril "	"27/17829"	0.447177193963108	0.151438667339727	0.0103947686367797	1	2.95286007080306	"TMOD1_HUMAN;LMOD3_HUMAN;KCNJ8_HUMAN;ARHGP_HUMAN;SCO1_HUMAN;MYH6_HUMAN;MYH7_HUMAN;TWF2_HUMAN;MYOD1_HUMAN"	"9/1789"
"PC1(top10%)"	"GO"	"0003723"	"RNA binding "	"1288/17829"	8.7199552822806	7.22418531605811	0.0109658027776976	1	1.20705033173743	"MEX3A_HUMAN;PEF1_HUMAN;RBMS3_HUMAN;RPB1_HUMAN;TRAP1_HUMAN;RL23A_HUMAN;RTCB_HUMAN;RT07_HUMAN;RT26_HUMAN;RT30_HUMAN;RT31_HUMAN;NTPCR_HUMAN;SLIRP_HUMAN;SRP54_HUMAN;RUXF_HUMAN;RS30_HUMAN;SMD1_HUMAN;RM44_HUMAN;SEC63_HUMAN;RRBP1_HUMAN;RS21_HUMAN;RLA0_HUMAN;RENT1_HUMAN;FKBP3_HUMAN;LKHA4_HUMAN;HAP28_HUMAN;H1X_HUMAN;HS71A_HUMAN;4F2_HUMAN;CPSF3_HUMAN;CPSF2_HUMAN;DSRAD_HUMAN;IMDH1_HUMAN;HNRPF_HUMAN;COR1A_HUMAN;GPBP1_HUMAN;ARG28_HUMAN;MEX3D_HUMAN;DDX43_HUMAN;DDX6_HUMAN;CSTFT_HUMAN;ENPL_HUMAN;DDX49_HUMAN;BRCA1_HUMAN;DKC1_HUMAN;FND3A_HUMAN;HMGN2_HUMAN;CFA65_HUMAN;FBSL_HUMAN;GANAB_HUMAN;FCF1_HUMAN;DHX29_HUMAN;EIF1B_HUMAN;GRB7_HUMAN;CALX_HUMAN;NCBP1_HUMAN;NSUN2_HUMAN;ESRP2_HUMAN;PAPOG_HUMAN;HEAT1_HUMAN;EFGM_HUMAN;MBB1A_HUMAN;PYM1_HUMAN;KRI1_HUMAN;RL39_HUMAN;IMDH2_HUMAN;PRC2C_HUMAN;MK67I_HUMAN;RM12_HUMAN;T2EB_HUMAN;NSUN5_HUMAN;NP1L4_HUMAN;RNT2_HUMAN;RPOM_HUMAN;SMN_HUMAN;RTN4_HUMAN;RTRAF_HUMAN;SF3B4_HUMAN;RM20_HUMAN;SRSF2_HUMAN;SF3A1_HUMAN;PDIA4_HUMAN;ROA0_HUMAN;RPB2_HUMAN;RL22L_HUMAN;SYDC_HUMAN;RL13_HUMAN;RP25L_HUMAN;RPN1_HUMAN;PUF60_HUMAN;SPT5H_HUMAN;RUXG_HUMAN;RL19_HUMAN;UTP11_HUMAN;UCHL5_HUMAN;NUCL_HUMAN;WBP4_HUMAN;TCP4_HUMAN;TSAP1_HUMAN;RS17_HUMAN;WT1_HUMAN;RPGR_HUMAN;SMAG1_HUMAN;RS11_HUMAN;S10AG_HUMAN;SRP09_HUMAN;TERA_HUMAN;RL30_HUMAN;YLPM1_HUMAN;TWF2_HUMAN;UNC50_HUMAN;WDR3_HUMAN;TOP2A_HUMAN;TNR6B_HUMAN;WDR75_HUMAN;ZYX_HUMAN;ZNFX1_HUMAN;TEFM_HUMAN;XRCC5_HUMAN;U2AF1_HUMAN;VIGLN_HUMAN;UBA1_HUMAN;THOC4_HUMAN;TASOR_HUMAN;UBP2L_HUMAN;OOEP_HUMAN;RBM12_HUMAN;RBM23_HUMAN;R3HD2_HUMAN;ABEC1_HUMAN;CELF6_HUMAN;ATX1L_HUMAN;CEBPZ_HUMAN;DIAP1_HUMAN;BARD1_HUMAN;ACTN4_HUMAN;ANXA2_HUMAN;FAKD2_HUMAN;IF4G1_HUMAN;IF4G2_HUMAN;NO40_HUMAN;CPSF5_HUMAN;GTPB1_HUMAN;FLNA_HUMAN;DDX24_HUMAN;AQR_HUMAN;BICC1_HUMAN;CELF2_HUMAN;CNOT7_HUMAN;CNBP_HUMAN;ABC3F_HUMAN;AGO3_HUMAN;BTF3_HUMAN;ABT1_HUMAN;CTNA1_HUMAN;CDC5L_HUMAN;DDX10_HUMAN"	"157/1789"
"PC1(top10%)"	"GO"	"0005080"	"protein kinase C binding "	"47/17829"	0.614868641699273	0.263615457961748	0.0168485676542294	1	2.33244532188433	"PDLI5_HUMAN;V1AR_HUMAN;MARCS_HUMAN;DACT2_HUMAN;IRS1_HUMAN;PAR6G_HUMAN;SRSF2_HUMAN;TDG_HUMAN;TWF2_HUMAN;TOP2A_HUMAN;FLNA_HUMAN;ADAM9_HUMAN"	"12/1789"
"PC1(top10%)"	"GO"	"0036513"	"Derlin-1 retrotranslocation complex "	"8/17829"	0.223588596981554	0.0448707162488081	0.0173689847785167	1	4.98295136948016	"SE1L1_HUMAN;TERA_HUMAN;AMFR_HUMAN;HM13_HUMAN;DERL1_HUMAN"	"5/1789"
"PC1(top10%)"	"GO"	"0032456"	"endocytic recycling "	"48/17829"	0.614868641699273	0.269224297492849	0.0181065251887023	1	2.28385271101174	"STX6_HUMAN;EHD2_HUMAN;EPG5_HUMAN;EIPR1_HUMAN;EPS15_HUMAN;SNX3_HUMAN;MILK1_HUMAN;VP26A_HUMAN;VP26C_HUMAN;VPS39_HUMAN;CCD93_HUMAN;EHD4_HUMAN"	"12/1789"
