"component"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PC1(top10%)"	"GO"	"0098839"	"postsynaptic density membrane "	"39/17829"	0.672645739910314	0.21874474171294	0.00140511296819847	1	3.07502587099	"NMDE4_HUMAN;EPHA4_HUMAN;SORC2_HUMAN;NMDE1_HUMAN;PLPR4_HUMAN;PRRT2_HUMAN;LIN7C_HUMAN;SYJ2B_HUMAN;DGLA_HUMAN;DLG4_HUMAN;LIN7B_HUMAN;CCG2_HUMAN;ARC_HUMAN"	"13/1784"
"PC1(top10%)"	"GO"	"0098978"	"glutamatergic synapse "	"297/17829"	2.63452914798206	1.665825340737	0.00292344312893443	1	1.58151583095529	"PPM1H_HUMAN;TNIK_HUMAN;SNAA_HUMAN;KAP3_HUMAN;ELAV4_HUMAN;FLOT1_HUMAN;COR1A_HUMAN;ERBIN_HUMAN;APOE_HUMAN;EPHB1_HUMAN;NMDE4_HUMAN;ERC2_HUMAN;CAD10_HUMAN;JAK2_HUMAN;CPT1C_HUMAN;EPHA4_HUMAN;EFNB2_HUMAN;LRFN4_HUMAN;BCR_HUMAN;PAK3_HUMAN;LRFN5_HUMAN;NTNG1_HUMAN;RHG44_HUMAN;P2RY4_HUMAN;SPRL1_HUMAN;SNAB_HUMAN;NEUG_HUMAN;NMDE1_HUMAN;PLPR4_HUMAN;RGS14_HUMAN;PRRT2_HUMAN;P2RY1_HUMAN;5HT2A_HUMAN;DGKE_HUMAN;DLG4_HUMAN;AP2B1_HUMAN;HSP7C_HUMAN;CPLX2_HUMAN;NPTN_HUMAN;GRIK3_HUMAN;GBRG2_HUMAN;CCG2_HUMAN;1433Z_HUMAN;ARF4_HUMAN;BAIP2_HUMAN;GCYA1_HUMAN;ACTN1_HUMAN;ARC_HUMAN"	"48/1784"
"PC1(top10%)"	"GO"	"0001725"	"stress fiber "	"59/17829"	0.7847533632287	0.33092153233496	0.0056627659480084	1	2.37141825644144	"LIMA1_HUMAN;PGM5_HUMAN;MYLK_HUMAN;SRBS1_HUMAN;PAXI_HUMAN;LIMC1_HUMAN;MYL9_HUMAN;NEBL_HUMAN;SEPT9_HUMAN;MYH6_HUMAN;TPM1_HUMAN;ACTN4_HUMAN;LPP_HUMAN;ACTN1_HUMAN;ACTA_HUMAN"	"15/1784"
"PC1(top10%)"	"GO"	"0005925"	"focal adhesion "	"392/17829"	3.1390134529148	2.1986650961916	0.00905617441112578	1	1.42769058295964	"LIMA1_HUMAN;PGM5_HUMAN;NEP_HUMAN;RHG07_HUMAN;RSU1_HUMAN;SRBS1_HUMAN;SVIL_HUMAN;LIPA1_HUMAN;HS71A_HUMAN;ITB5_HUMAN;MPRIP_HUMAN;LIMK1_HUMAN;FLOT1_HUMAN;HYOU1_HUMAN;NFASC_HUMAN;BCAR3_HUMAN;BCAR1_HUMAN;CSRP2_HUMAN;ITA3_HUMAN;JAK2_HUMAN;AFAP1_HUMAN;FZD1_HUMAN;EPCR_HUMAN;GAK_HUMAN;PAXI_HUMAN;MMP14_HUMAN;EFNB2_HUMAN;ITB8_HUMAN;GRP75_HUMAN;PARVG_HUMAN;RL37A_HUMAN;PI51A_HUMAN;RRAS2_HUMAN;VIME_HUMAN;PRUN1_HUMAN;SCRB2_HUMAN;TENS4_HUMAN;RL7_HUMAN;TES_HUMAN;WASF1_HUMAN;1433B_HUMAN;ACTN4_HUMAN;CAN5_HUMAN;HSP7C_HUMAN;ICAM1_HUMAN;ITGBL_HUMAN;M4K4_HUMAN;FLNA_HUMAN;ITAV_HUMAN;LPP_HUMAN;1433Z_HUMAN;ACTN1_HUMAN;ADDA_HUMAN;AIF1L_HUMAN;ARF1_HUMAN;CAV1_HUMAN;FLRT2_HUMAN"	"57/1784"
"PC1(top10%)"	"GO"	"0031012"	"extracellular matrix "	"234/17829"	2.07399103139013	1.31246845027764	0.00939078519896638	1	1.58022162814764	"TICN2_HUMAN;SPON1_HUMAN;FBLN4_HUMAN;LRC17_HUMAN;CCN5_HUMAN;CSPG2_HUMAN;LRC15_HUMAN;APOE_HUMAN;MMP10_HUMAN;CRIS3_HUMAN;ATS9_HUMAN;GSLG1_HUMAN;ATL2_HUMAN;ATS8_HUMAN;MMP14_HUMAN;MUC5B_HUMAN;MMP26_HUMAN;LTBP1_HUMAN;IMPG1_HUMAN;COGA1_HUMAN;OLM2A_HUMAN;MEPE_HUMAN;TIMP4_HUMAN;TLR3_HUMAN;ZP3_HUMAN;ATS6_HUMAN;IHH_HUMAN;FBLN3_HUMAN;NDNF_HUMAN;NDP_HUMAN;MRCOL_HUMAN;ECM1_HUMAN;CO8A2_HUMAN;CO9A2_HUMAN;CO9A3_HUMAN;FBLN2_HUMAN;CCN2_HUMAN;FLRT2_HUMAN"	"38/1784"
"PC1(top10%)"	"GO"	"0007160"	"cell-matrix adhesion "	"93/17829"	1.00896860986547	0.521622076392394	0.0111912556604004	1	1.93429046723564	"MKLN1_HUMAN;SNED1_HUMAN;SRBS1_HUMAN;LIPA1_HUMAN;ITB5_HUMAN;DB118_HUMAN;ITA3_HUMAN;ITAL_HUMAN;PAXI_HUMAN;NPNT_HUMAN;PARVG_HUMAN;SN_HUMAN;SRF_HUMAN;MADCA_HUMAN;TSC1_HUMAN;ITGBL_HUMAN;ITAV_HUMAN;BCAM_HUMAN;CCN2_HUMAN"	"19/1784"
"PC1(top10%)"	"GO"	"0032816"	"positive regulation of natural killer cell activation "	"7/17829"	0.224215246636771	0.0392618767177071	0.0123343687145173	1	5.71076233183856	"IL12A_HUMAN;TYOBP_HUMAN;TCAM1_HUMAN;BL1S6_HUMAN;BL1S3_HUMAN"	"5/1784"
"PC1(top10%)"	"GO"	"0050804"	"modulation of chemical synaptic transmission "	"55/17829"	0.672645739910314	0.308486174210556	0.0161366000641939	1	2.18047289033836	"KAP3_HUMAN;NEB2_HUMAN;EPHB1_HUMAN;NLGN1_HUMAN;NEB1_HUMAN;JAK2_HUMAN;GRIK1_HUMAN;LRFN2_HUMAN;BCR_HUMAN;NTNG1_HUMAN;DGKE_HUMAN;GRIK3_HUMAN;ARC_HUMAN"	"13/1784"
"PC1(top10%)"	"GO"	"0005762"	"mitochondrial large ribosomal subunit "	"48/17829"	0.616591928251121	0.269224297492849	0.0179191385925883	1	2.29025364349776	"RM32_HUMAN;M17L2_HUMAN;ICT1_HUMAN;NSUN4_HUMAN;RM23_HUMAN;RM48_HUMAN;RM15_HUMAN;RM27_HUMAN;RM43_HUMAN;RM33_HUMAN;RM04_HUMAN;RM54_HUMAN"	"12/1784"
"PC1(top10%)"	"GO"	"0051496"	"positive regulation of stress fiber assembly "	"51/17829"	0.616591928251121	0.286050816086152	0.0227859742400058	1	2.15553284093907	"LIMK1_HUMAN;PAXI_HUMAN;LPAR1_HUMAN;LIMC1_HUMAN;RPGF3_HUMAN;SFRP1_HUMAN;TESK1_HUMAN;TPM1_HUMAN;TSC1_HUMAN;ARHGA_HUMAN;ARHGF_HUMAN;CCN2_HUMAN"	"12/1784"
