"component"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PC1(top10%)"	"GO"	"0006954"	"inflammatory response "	"372/17829"	3.02690582959641	2.08648830556958	0.00751520371616861	1	1.45071785042673	"PD2R_HUMAN;SMAD1_HUMAN;TNIP2_HUMAN;TKN4_HUMAN;RIPK2_HUMAN;I17RA_HUMAN;ITB2_HUMAN;HRH1_HUMAN;NLRC4_HUMAN;CP26B_HUMAN;CCL1_HUMAN;IRGM_HUMAN;CD40L_HUMAN;C3AR_HUMAN;CCL14_HUMAN;FCG2B_HUMAN;C5AR1_HUMAN;MSMP_HUMAN;NFKB1_HUMAN;ILRL2_HUMAN;LOXL3_HUMAN;ODAM_HUMAN;KPCZ_HUMAN;MIF_HUMAN;TACT_HUMAN;SDC1_HUMAN;TNR1B_HUMAN;XCL1_HUMAN;TLR7_HUMAN;UCN1_HUMAN;TNAP3_HUMAN;OGR1_HUMAN;TLR4_HUMAN;KS6A4_HUMAN;REL_HUMAN;AKT1_HUMAN;CCL13_HUMAN;ASC_HUMAN;IL36G_HUMAN;IL37_HUMAN;HCK_HUMAN;KIT_HUMAN;CXCL2_HUMAN;JAM1_HUMAN;KBRS2_HUMAN;DPOLB_HUMAN;AIF1_HUMAN;AIM2_HUMAN;CHST1_HUMAN;CLC7A_HUMAN;CAP7_HUMAN;AOC3_HUMAN;FPR3_HUMAN;CY24B_HUMAN;CXCR2_HUMAN"	"55/1784"
"PC1(top10%)"	"GO"	"0004114"	"3',5'-cyclic-nucleotide phosphodiesterase activity "	"21/17829"	0.39237668161435	0.117785630153121	0.00968091328840365	1	3.33127802690583	"PDE2A_HUMAN;PDE4B_HUMAN;PDE4C_HUMAN;PDE4D_HUMAN;PDE5A_HUMAN;PDE6C_HUMAN;PDE8A_HUMAN;PDE10_HUMAN"	"8/1784"
"PC1(top10%)"	"GO"	"0002283"	"neutrophil activation involved in immune response "	"8/17829"	0.224215246636771	0.0448707162488081	0.0172188231802174	1	4.99691704035874	"SCNNB_HUMAN;TYOBP_HUMAN;MYD88_HUMAN;FCERG_HUMAN;DNSL3_HUMAN"	"5/1784"
"PC1(top10%)"	"GO"	"0042832"	"defense response to protozoan "	"25/17829"	0.39237668161435	0.140220988277525	0.0201597270137182	1	2.7982735426009	"LYST_HUMAN;IRF8_HUMAN;NKG7_HUMAN;BCL3_HUMAN;GBP2_HUMAN;MYD88_HUMAN;CLC7A_HUMAN;DEF1_HUMAN"	"8/1784"
"PC1(top10%)"	"GO"	"0006198"	"cAMP catabolic process "	"9/17829"	0.224215246636771	0.0504795557799091	0.0231534544324551	1	4.44170403587444	"PDE4B_HUMAN;PDE4C_HUMAN;PDE4D_HUMAN;PDE8A_HUMAN;PDE10_HUMAN"	"5/1784"
"PC1(top10%)"	"GO"	"2000311"	"regulation of AMPA receptor activity "	"20/17829"	0.336322869955157	0.11217679062202	0.0238940054134778	1	2.99815022421525	"SHAN1_HUMAN;PRRT1_HUMAN;GSG1L_HUMAN;NLGN2_HUMAN;CCG3_HUMAN;CNIH2_HUMAN;CNIH3_HUMAN"	"7/1784"
"PC1(top10%)"	"GO"	"0045444"	"fat cell differentiation "	"65/17829"	0.728699551569507	0.364574569521566	0.0254575953577049	1	1.9987668161435	"NOC3L_HUMAN;FBX9_HUMAN;CBY1_HUMAN;F120B_HUMAN;MED1_HUMAN;NR4A1_HUMAN;PLCB1_HUMAN;TTC8_HUMAN;RN5A_HUMAN;T120B_HUMAN;ZBT7A_HUMAN;MAFB_HUMAN;GRK5_HUMAN;GDF10_HUMAN"	"14/1784"
"PC1(top10%)"	"GO"	"0007249"	"I-kappaB kinase/NF-kappaB signaling "	"44/17829"	0.560538116591928	0.246788939368445	0.0258200909848722	1	2.27132592743579	"RIPK2_HUMAN;HACD3_HUMAN;BCL3_HUMAN;TLR7_HUMAN;NLRC3_HUMAN;REL_HUMAN;AKT1_HUMAN;BIRC3_HUMAN;IKBA_HUMAN;KBRS2_HUMAN;EDN1_HUMAN"	"11/1784"
"PC1(top10%)"	"GO"	"0006911"	"phagocytosis, engulfment "	"27/17829"	0.39237668161435	0.151438667339727	0.0276029934342573	1	2.59099402092676	"ITB2_HUMAN;MSRE_HUMAN;FCG2B_HUMAN;IGLL5_HUMAN;RHG25_HUMAN;ABCA1_HUMAN;AIF1_HUMAN;CLC7A_HUMAN"	"8/1784"
"PC1(top10%)"	"GO"	"0004115"	"3',5'-cyclic-AMP phosphodiesterase activity "	"15/17829"	0.280269058295964	0.0841325929665152	0.0276210153622626	1	3.33127802690583	"PDE2A_HUMAN;PDE4B_HUMAN;PDE4C_HUMAN;PDE4D_HUMAN;PDE8A_HUMAN;PDE10_HUMAN"	"6/1784"
"PC1(top10%)"	"GO"	"0030553"	"cGMP binding "	"15/17829"	0.280269058295964	0.0841325929665152	0.0276210153622626	1	3.33127802690583	"PDE2A_HUMAN;PDE5A_HUMAN;PDE6C_HUMAN;PDE10_HUMAN;KGP1_HUMAN;KGP2_HUMAN"	"6/1784"
"PC1(top10%)"	"GO"	"0045637"	"regulation of myeloid cell differentiation "	"5/17829"	0.168161434977578	0.0280441976555051	0.0279270962587561	1	5.99630044843049	"RNF41_HUMAN;PURB_HUMAN;MAFB_HUMAN;RARG_HUMAN"	"4/1784"
