"component"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PC1(top10%)"	"GO"	"0051092"	"positive regulation of NF-kappaB transcription factor activity "	"144/17829"	1.56862745098039	0.807672892478546	0.00170729355542474	1	1.9421568627451	"TRFL_HUMAN;RO52_HUMAN;TRI52_HUMAN;TRI62_HUMAN;TRIM5_HUMAN;TRI22_HUMAN;IRAK3_HUMAN;KPCI_HUMAN;CAR11_HUMAN;ANGT_HUMAN;FLOT2_HUMAN;KPCT_HUMAN;EP300_HUMAN;TRI15_HUMAN;TRADD_HUMAN;PA21B_HUMAN;PLCG2_HUMAN;UB2V1_HUMAN;PPIA_HUMAN;X3CL1_HUMAN;TRAF5_HUMAN;TNR27_HUMAN;TF65_HUMAN;TLR9_HUMAN;TLR2_HUMAN;RB6I2_HUMAN;IL18_HUMAN;NPM_HUMAN;CATA_HUMAN"	"29/1785"
"PC1(top10%)"	"GO"	"0000978"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding "	"1124/17829"	8.0672268907563	6.30433563295754	0.00218591056934567	1	1.27963156792966	"PDX1_HUMAN;SP7_HUMAN;UTY_HUMAN;RUVB2_HUMAN;PPARG_HUMAN;SPIB_HUMAN;RORA_HUMAN;SALL1_HUMAN;H2AZ_HUMAN;IRF8_HUMAN;FOS_HUMAN;FOXC1_HUMAN;FOSB_HUMAN;IRX5_HUMAN;IRF3_HUMAN;GRHL1_HUMAN;NF2L3_HUMAN;HIF3A_HUMAN;IRF9_HUMAN;EOMES_HUMAN;FOXF1_HUMAN;ISL1_HUMAN;BATF_HUMAN;EVX1_HUMAN;HESX1_HUMAN;KLF13_HUMAN;KLF14_HUMAN;KLF3_HUMAN;DUX4_HUMAN;ELK1_HUMAN;CEBPD_HUMAN;E2F3_HUMAN;JUND_HUMAN;JUN_HUMAN;FX4L1_HUMAN;FX4L5_HUMAN;PAX7_HUMAN;NFKB1_HUMAN;FOXA3_HUMAN;FOXB1_HUMAN;FOXF2_HUMAN;NFKB2_HUMAN;NR1H2_HUMAN;PO3F3_HUMAN;NFIC_HUMAN;COE1_HUMAN;BC11A_HUMAN;SOX10_HUMAN;PPARD_HUMAN;SOX2_HUMAN;SP9_HUMAN;SMYD3_HUMAN;NACC1_HUMAN;ZBT11_HUMAN;ZBT25_HUMAN;SCRT1_HUMAN;SRF_HUMAN;STA5A_HUMAN;TCP4_HUMAN;ZN141_HUMAN;WT1_HUMAN;MAD3_HUMAN;SNAI2_HUMAN;VENTX_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;ZN132_HUMAN;ZIC3_HUMAN;ZSCA4_HUMAN;RFX2_HUMAN;ZNF43_HUMAN;PKNX2_HUMAN;TZAP_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN417_HUMAN;ZN600_HUMAN;ZN841_HUMAN;ZN143_HUMAN;PO3F4_HUMAN;ZN430_HUMAN;ZN331_HUMAN;ZN543_HUMAN;ZNF90_HUMAN;ZN587_HUMAN;SYSC_HUMAN;NKX62_HUMAN;ZN567_HUMAN;ZN548_HUMAN;ZN140_HUMAN;ZN253_HUMAN;ZN506_HUMAN;ZN763_HUMAN;ZN765_HUMAN;ZN772_HUMAN;ZN516_HUMAN;ZN776_HUMAN;ZN524_HUMAN;ZNF71_HUMAN;TF65_HUMAN;ZN595_HUMAN;ZN578_HUMAN;ZN333_HUMAN;ZN816_HUMAN;ZN845_HUMAN;ZN568_HUMAN;ZN723_HUMAN;ZN728_HUMAN;ZN736_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN540_HUMAN;ZN611_HUMAN;ZN616_HUMAN;ZN37A_HUMAN;ZN383_HUMAN;ZN626_HUMAN;ZBT16_HUMAN;ZBT47_HUMAN;ZNF85_HUMAN;ZBT26_HUMAN;TFCP2_HUMAN;ZN814_HUMAN;ZNF93_HUMAN;NKX24_HUMAN;BHA15_HUMAN;BHE23_HUMAN;ATF2_HUMAN;FOSL2_HUMAN;HXB2_HUMAN;HXB3_HUMAN;HXD4_HUMAN;HXA10_HUMAN;MYBA_HUMAN;NFYA_HUMAN;IRF4_HUMAN;MEF2A_HUMAN;NGN3_HUMAN;CRX_HUMAN;HEYL_HUMAN;HSF2_HUMAN;HME1_HUMAN;GFI1B_HUMAN;GLIS1_HUMAN;ATOH8_HUMAN"	"145/1785"
"PC1(top10%)"	"GO"	"0000981"	"DNA-binding transcription factor activity, RNA polymerase II-specific "	"1179/17829"	8.23529411764706	6.6128218071681	0.00511581538616339	1	1.24535249214189	"PDX1_HUMAN;SP7_HUMAN;PPARG_HUMAN;SPIB_HUMAN;RORA_HUMAN;SALL1_HUMAN;IRF8_HUMAN;DUX1_HUMAN;FOS_HUMAN;FOXC1_HUMAN;FOSB_HUMAN;IRX5_HUMAN;IRF3_HUMAN;GRHL1_HUMAN;NF2L3_HUMAN;HIF3A_HUMAN;IRF9_HUMAN;EOMES_HUMAN;FOXF1_HUMAN;ISL1_HUMAN;BATF_HUMAN;EVX1_HUMAN;HESX1_HUMAN;KLF13_HUMAN;KLF14_HUMAN;KLF3_HUMAN;DUX4_HUMAN;ELK1_HUMAN;CEBPD_HUMAN;E2F3_HUMAN;ETV3_HUMAN;JUND_HUMAN;JUN_HUMAN;FX4L1_HUMAN;FX4L5_HUMAN;PAX7_HUMAN;NFKB1_HUMAN;FOXA3_HUMAN;FOXB1_HUMAN;FOXF2_HUMAN;NFKB2_HUMAN;NR1H2_HUMAN;PO3F3_HUMAN;NFIC_HUMAN;COE1_HUMAN;SOX10_HUMAN;PURA_HUMAN;SP14L_HUMAN;PPARD_HUMAN;SOX2_HUMAN;SP100_HUMAN;SP9_HUMAN;NACC1_HUMAN;ZBT11_HUMAN;SCRT1_HUMAN;SRF_HUMAN;STA5A_HUMAN;ZN141_HUMAN;WT1_HUMAN;MAD3_HUMAN;SNAI2_HUMAN;VENTX_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;ZN132_HUMAN;ZIC3_HUMAN;ZSCA4_HUMAN;RFX2_HUMAN;ZN709_HUMAN;ZFP37_HUMAN;ZGLP1_HUMAN;PKNX2_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN417_HUMAN;ZN143_HUMAN;PO3F4_HUMAN;ZN430_HUMAN;ZN331_HUMAN;Z587B_HUMAN;ZN543_HUMAN;ZNF90_HUMAN;ZN587_HUMAN;NKX62_HUMAN;ZN548_HUMAN;ZN140_HUMAN;ZN253_HUMAN;ZN506_HUMAN;ZN765_HUMAN;ZN772_HUMAN;ZN516_HUMAN;ZN776_HUMAN;TF65_HUMAN;ZN595_HUMAN;TSH2_HUMAN;ZN578_HUMAN;ZN333_HUMAN;ZN696_HUMAN;ZN816_HUMAN;ZN576_HUMAN;ZN568_HUMAN;ZN177_HUMAN;ZN723_HUMAN;ZN728_HUMAN;ZN487_HUMAN;ZN736_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN540_HUMAN;ZN611_HUMAN;ZN616_HUMAN;ZN37A_HUMAN;ZN626_HUMAN;ZBT47_HUMAN;ZNF85_HUMAN;Z705A_HUMAN;ZN337_HUMAN;TFCP2_HUMAN;ZN700_HUMAN;ZNF93_HUMAN;ZN654_HUMAN;ZN589_HUMAN;NKX24_HUMAN;BHA15_HUMAN;BHE23_HUMAN;ATF2_HUMAN;FOSL2_HUMAN;HXB2_HUMAN;HXB3_HUMAN;HXB8_HUMAN;HXD4_HUMAN;HXA10_HUMAN;MYBA_HUMAN;NFYA_HUMAN;IRF4_HUMAN;MEF2A_HUMAN;NGN3_HUMAN;CRX_HUMAN;HEYL_HUMAN;LHX6_HUMAN;FOXG1_HUMAN;HSF2_HUMAN;HME1_HUMAN;GFI1B_HUMAN;GLIS1_HUMAN;ATOH8_HUMAN;ASCL3_HUMAN;CUX1_HUMAN"	"148/1785"
"PC1(top10%)"	"GO"	"0045926"	"negative regulation of growth "	"15/17829"	0.336134453781513	0.0841325929665152	0.00827012520381188	1	3.99529411764706	"MT1A_HUMAN;MT1M_HUMAN;MT1X_HUMAN;MT1E_HUMAN;BBC3_HUMAN;IBP5_HUMAN;MT1H_HUMAN"	"7/1785"
"PC1(top10%)"	"GO"	"1901224"	"positive regulation of NIK/NF-kappaB signaling "	"64/17829"	0.784313725490196	0.358965729990465	0.00905331015194058	1	2.18492647058823	"PHB2_HUMAN;PDCD4_HUMAN;SASH1_HUMAN;TP4A3_HUMAN;C1QT4_HUMAN;EP300_HUMAN;TRADD_HUMAN;NMI_HUMAN;TF65_HUMAN;TLR9_HUMAN;TLR2_HUMAN;IL18_HUMAN;DDX3X_HUMAN;IL12B_HUMAN;EDAR_HUMAN"	"15/1785"
"PC1(top10%)"	"GO"	"0009611"	"response to wounding "	"58/17829"	0.728291316526611	0.325312692803859	0.0104941786801117	1	2.23874239350913	"PHB2_HUMAN;PDX1_HUMAN;PLLP_HUMAN;PAR3_HUMAN;ID3_HUMAN;MP2K4_HUMAN;MK_HUMAN;KS6B1_HUMAN;KLK6_HUMAN;SOX2_HUMAN;PAR1_HUMAN;NMDE1_HUMAN;NMDE3_HUMAN;INHBB_HUMAN"	"14/1785"
"PC1(top10%)"	"GO"	"0030431"	"sleep "	"11/17829"	0.280112044817927	0.0616972348421112	0.010497749046764	1	4.54010695187166	"FOS_HUMAN;NEU1_HUMAN;OREX_HUMAN;NMDE1_HUMAN;5HT2A_HUMAN;IL18_HUMAN"	"6/1785"
"PC1(top10%)"	"GO"	"0030168"	"platelet activation "	"59/17829"	0.728291316526611	0.33092153233496	0.0115094148795484	1	2.20079760717846	"PAR3_HUMAN;GPVI_HUMAN;ATS13_HUMAN;P2RX1_HUMAN;SRC_HUMAN;PAR1_HUMAN;PLCG2_HUMAN;PLF4_HUMAN;SRF_HUMAN;PPIA_HUMAN;RAP2B_HUMAN;LCK_HUMAN;CO3A1_HUMAN;ADA2B_HUMAN"	"14/1785"
"PC1(top10%)"	"GO"	"0016281"	"eukaryotic translation initiation factor 4F complex "	"12/17829"	0.280112044817927	0.0673060743732122	0.0138017293691943	1	4.16176470588235	"IF4E3_HUMAN;IF4A1_HUMAN;IF4B_HUMAN;4EBP3_HUMAN;IF4G2_HUMAN;IF4E_HUMAN"	"6/1785"
"PC1(top10%)"	"GO"	"0007507"	"heart development "	"185/17829"	1.68067226890756	1.03763531325369	0.015119610107165	1	1.61971383147854	"PDLI1_HUMAN;PDLI4_HUMAN;PDLI7_HUMAN;UTY_HUMAN;OFUT1_HUMAN;SENP2_HUMAN;SALL1_HUMAN;MP2K5_HUMAN;FOXC1_HUMAN;CFC1_HUMAN;AP1B1_HUMAN;NEU1_HUMAN;ID3_HUMAN;CAC1C_HUMAN;FOXF1_HUMAN;ISL1_HUMAN;KS6A2_HUMAN;CXAR_HUMAN;FOG2_HUMAN;EP300_HUMAN;PKD1_HUMAN;PPARD_HUMAN;SRF_HUMAN;WT1_HUMAN;BMP2_HUMAN;IF4G2_HUMAN;MEF2A_HUMAN;AMD_HUMAN;CO3A1_HUMAN;CIKS_HUMAN;DSCR6_HUMAN"	"31/1785"
