"gene","enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"NPHS1","correlated","GO_BP","0032835","glomerulus development ","5","254","7","7049","1.5748031496063","0.099304865938431","0.000373954477968904","0.375582078565944","15.8582677165354","O43680;P19544;Q07075;Q16827;Q9P212"
"NPHS1","correlated","GO_BP","0001570","vasculogenesis ","8","254","36","7049","2.75590551181102","0.510710739111931","0.000588072148067763","0.375582078565944","5.39621609798775","P06756;P15692;P17813;P19544;P35968;P37173;Q96PU8;Q99967"
"NPHS1","correlated","GO_BP","0043627","response to estrogen ","6","254","20","7049","1.96850393700787","0.283728188395517","0.00140289934508291","0.53928580959483","6.93799212598425","P07900;P08473;P18065;P35221;P37173;Q99967"
"NPHS1","correlated","GO_BP","0030511","positive regulation of transforming growth factor beta receptor signaling pathway ","6","254","21","7049","1.96850393700787","0.297914597815293","0.00168878646010907","0.53928580959483","6.60761154855643","P08238;P49918;Q03167;Q6UXI9;Q99967;Q9H2X6"
"NPHS1","correlated","GO_BP","0007266","Rho protein signal transduction ","7","254","36","7049","2.36220472440945","0.510710739111931","0.00290539668681769","0.678349829728368","4.6253280839895","P26006;P52566;Q52LW3;Q6ZS17;Q8IZ21;Q9NR81;Q9NZN5"
"NPHS1","correlated","GO_BP","0009612","response to mechanical stimulus ","6","254","25","7049","1.96850393700787","0.354660235494396","0.00327035383354124","0.678349829728368","5.5503937007874","P17655;P18065;P37173;Q99967;Q9BQB4;Q9H3M7"
"NPHS1","correlated","GO_BP","0051897","positive regulation of protein kinase B signaling ","8","254","51","7049","2.75590551181102","0.723506880408569","0.00354044796309169","0.678349829728368","3.80909371622665","P05067;P07900;P08238;P15692;P17813;P24593;Q13591;Q9BZF1"
"NPHS1","correlated","GO_BP","0010595","positive regulation of endothelial cell migration ","7","254","43","7049","2.36220472440945","0.610015605050362","0.00634019622089656","1","3.87236769822377","O14495;P05106;P05230;P09486;P15692;P35613;P35968"
"NPHS1","correlated","GO_BP","0043524","negative regulation of neuron apoptotic process ","8","254","61","7049","2.75590551181102","0.865370974606327","0.00854018044349191","1","3.18465212340261","P35968;P40189;P41743;P48681;Q17RY0;Q8TB73;Q9H2X6;Q9H6L5"
"NPHS1","correlated","GO_BP","0045429","positive regulation of nitric oxide biosynthetic process ","5","254","21","7049","1.5748031496063","0.297914597815293","0.0098114111722323","1","5.28608923884514","P00966;P05067;P07900;P08238;P55008"
"NPHS1","correlated","GO_BP","0007568","aging ","8","254","63","7049","2.75590551181102","0.893743793445879","0.0099669948830229","1","3.083552055993","P00966;P08473;P18065;P24593;P35221;P37173;P49918;Q14118"
"NPHS1","correlated","GO_BP","0010888","negative regulation of lipid storage ","3","254","3","7049","0.78740157480315","0.0425592282593276","0.0110205425539233","1","18.501312335958","P05106;P06756;P25963"
"NPHS1","correlated","GO_BP","0072659","protein localization to plasma membrane ","9","254","81","7049","3.1496062992126","1.14909916300184","0.0112656308088697","1","2.74093516088267","O94856;P15311;P35613;P42658;P60033;Q15599;Q5T2W1;Q8N3R9;Q9NZN3"
"NPHS1","correlated","GO_BP","0030336","negative regulation of cell migration ","8","254","66","7049","2.75590551181102","0.936303021705206","0.0124228046054743","1","2.94339059890241","P17813;P24593;Q10589;Q14118;Q14678;Q99967;Q9BZF1;Q9UI36"
"NPHS1","correlated","GO_BP","0007229","integrin-mediated signaling pathway ","7","254","53","7049","2.36220472440945","0.75187969924812","0.0153752528884758","1","3.14173228346457","O14495;P05106;P06756;P18084;P26006;P35221;P35579"
"NPHS1","correlated","GO_BP","0019800","peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan ","3","254","4","7049","0.78740157480315","0.0567456376791034","0.0161574923123354","1","13.8759842519685","P07585;Q8TB73;Q92563"
"NPHS1","correlated","GO_BP","1905323","telomerase holoenzyme complex assembly ","3","254","4","7049","0.78740157480315","0.0567456376791034","0.0161574923123354","1","13.8759842519685","P07900;P08238;Q15185"
"NPHS1","correlated","GO_BP","0045766","positive regulation of angiogenesis ","8","254","70","7049","2.75590551181102","0.99304865938431","0.0163391911923843","1","2.7751968503937","P05106;P05230;P15692;P17813;P35968;P37173;Q13591;Q9H2X6"
"NPHS1","correlated","GO_BP","0071456","cellular response to hypoxia ","7","254","54","7049","2.36220472440945","0.766066108667896","0.0166068757958309","1","3.083552055993","O14521;P07237;P15692;Q8TB73;Q92597;Q9H2X6;Q9NZ56"
"NPHS1","correlated","GO_BP","0001822","kidney development ","7","254","55","7049","2.36220472440945","0.780252518087672","0.0179049314923699","1","3.02748747315676","O43680;P00966;P08473;P15692;P19544;P49918;Q63HR2"
"NPHS1","correlated","GO_BP","0048662","negative regulation of smooth muscle cell proliferation ","4","254","14","7049","1.18110236220472","0.198609731876862","0.019175778917703","1","5.94685039370079","P16066;P24593;P55008;Q9NSA3"
"NPHS1","correlated","GO_BP","0007530","sex determination ","3","254","5","7049","0.78740157480315","0.0709320470988793","0.0221111139531212","1","11.1007874015748","O43680;P19544;Q99967"
"NPHS1","correlated","GO_BP","0007566","embryo implantation ","4","254","15","7049","1.18110236220472","0.212796141296638","0.0224376327339674","1","5.5503937007874","P05106;P35613;P37173;Q9BW30"
"NPHS1","correlated","GO_BP","0001569","branching involved in blood vessel morphogenesis ","4","254","15","7049","1.18110236220472","0.212796141296638","0.0224376327339674","1","5.5503937007874","P15692;P17813;P35968;P37173"
"NPHS1","correlated","GO_BP","0042552","myelination ","5","254","28","7049","1.5748031496063","0.397219463753724","0.0231304571217547","1","3.96456692913386","O60636;O94856;Q86VE9;Q969L2;Q96PU8"
"NPHS1","correlated","GO_BP","0003151","outflow tract morphogenesis ","5","254","28","7049","1.5748031496063","0.397219463753724","0.0231304571217547","1","3.96456692913386","O75911;P15692;P37173;Q03167;Q99967"
"NPHS1","correlated","GO_BP","0007179","transforming growth factor beta receptor signaling pathway ","7","254","59","7049","2.36220472440945","0.836998155766775","0.0237914519833138","1","2.82223408514614","P17813;P18084;P37173;Q03167;Q6UXI9;Q99967;Q9H2X6"
"NPHS1","correlated","GO_BP","0002181","cytoplasmic translation ","8","254","79","7049","2.75590551181102","1.12072634416229","0.0281978837814793","1","2.45903518389315","P18077;P25398;P32969;P46778;P49207;P62857;P62861;P62979"
"NPHS1","correlated","GO_BP","0009749","response to glucose ","5","254","30","7049","1.5748031496063","0.425592282593276","0.0282860252697614","1","3.7002624671916","P06858;P37173;Q01955;Q8NHW3;Q9H3M7"
"NPHS1","correlated","GO_BP","0060539","diaphragm development ","3","254","6","7049","0.78740157480315","0.0851184565186551","0.0288195394771405","1","9.250656167979","O43680;P00966;P19544"
"NPHS1","correlated","GO_BP","0010745","negative regulation of macrophage derived foam cell differentiation ","3","254","6","7049","0.78740157480315","0.0851184565186551","0.0288195394771405","1","9.250656167979","P05106;P06756;P25963"
"NPHS1","correlated","GO_BP","0043129","surfactant homeostasis ","3","254","6","7049","0.78740157480315","0.0851184565186551","0.0288195394771405","1","9.250656167979","P15692;P35968;Q8IZF2"
"NPHS1","correlated","GO_BP","0042060","wound healing ","6","254","46","7049","1.96850393700787","0.652574833309689","0.0301147963596566","1","3.01651831564533","O14495;P05106;P05230;P17813;P28300;P37173"
"NPHS1","correlated","GO_BP","0071320","cellular response to cAMP ","5","254","31","7049","1.5748031496063","0.439778692013052","0.0310998630506361","1","3.58089916179832","P00966;P05067;P15311;P19544;P24593"
"NPHS1","correlated","GO_BP","0010811","positive regulation of cell-substrate adhesion ","4","254","18","7049","1.18110236220472","0.255355369555965","0.0339148267836198","1","4.6253280839895","P26006;Q6UXI9;Q8TB73;Q92563"
"NPHS1","correlated","GO_BP","0007219","Notch signaling pathway ","6","254","48","7049","1.96850393700787","0.680947652149241","0.034826243538053","1","2.89083005249344","P05067;P25963;P37173;Q7Z3S9;Q86YT6;Q9UBV2"
"NPHS1","correlated","GO_BP","1902949","positive regulation of tau-protein kinase activity ","3","254","7","7049","0.78740157480315","0.099304865938431","0.0362241640757013","1","7.92913385826772","P05067;P07900;P08238"
"NPHS1","correlated","GO_BP","0061042","vascular wound healing ","3","254","7","7049","0.78740157480315","0.099304865938431","0.0362241640757013","1","7.92913385826772","P15692;P35968;Q8TB73"
"NPHS1","correlated","GO_BP","0031532","actin cytoskeleton reorganization ","5","254","33","7049","1.5748031496063","0.468151510852603","0.0372053999499282","1","3.36387497017418","P15311;P35579;Q9NP85;Q9NZ56;Q9UPZ6"
"NPHS1","correlated","GO_BP","0030198","extracellular matrix organization ","6","254","49","7049","1.96850393700787","0.695134061569017","0.0373435976643857","1","2.8318335208099","P05067;P29400;Q01955;Q6UXI9;Q8TB73;Q92563"
"NPHS1","correlated","GO_BP","0017015","regulation of transforming growth factor beta receptor signaling pathway ","4","254","19","7049","1.18110236220472","0.269541778975741","0.0382986716311358","1","4.38188976377953","P17813;P26006;P28300;Q8N3R9"
"NPHS1","correlated","GO_BP","0010951","negative regulation of endopeptidase activity ","4","254","19","7049","1.18110236220472","0.269541778975741","0.0382986716311358","1","4.38188976377953","P35625;Q08629;Q5IJ48;Q92563"
"NPHS1","correlated","GO_BP","0010468","regulation of gene expression ","8","254","85","7049","2.75590551181102","1.20584480068095","0.0387351304323695","1","2.28545622973599","O15533;P05067;P28300;P37173;P55008;P78324;Q15366;Q99523"
"NPHS1","correlated","GO_BP","0030324","lung development ","5","254","34","7049","1.5748031496063","0.482337920272379","0.0404983984294142","1","3.26493747105141","P05230;P08473;P15692;P26006;P28300"
"NPHS1","correlated","GO_BP","0001658","branching involved in ureteric bud morphogenesis ","4","254","20","7049","1.18110236220472","0.283728188395517","0.0429563577928762","1","4.16279527559055","O43680;P19544;Q6UXI9;Q9NSA3"
"NPHS1","correlated","GO_BP","0045944","positive regulation of transcription by RNA polymerase II ","27","254","486","7049","10.2362204724409","6.89459497801106","0.0433885139593743","1","1.48467321214478","O00159;O00401;O43679;O43680;O94850;P05067;P05230;P06454;P07355;P07585;P09429;P15692;P17813;P19544;P25791;P25963;P55198;P60033;P61978;Q15366;Q6UXI9;Q7Z333;Q92870;Q99967;Q9BWW4;Q9H2X6;Q9P1Z2"
"NPHS1","correlated","GO_BP","0032755","positive regulation of interleukin-6 production ","5","254","35","7049","1.5748031496063","0.496524329692155","0.0439518809142065","1","3.17165354330709","P05067;P06858;P09429;P35613;P55008"
"NPHS1","correlated","GO_BP","0001666","response to hypoxia ","7","254","70","7049","2.36220472440945","0.99304865938431","0.0462492184550828","1","2.37874015748031","O43707;P15692;P17655;P17813;P37173;Q03167;Q99967"
"NPHS1","correlated","GO_CC","0005604","basement membrane ","8","254","38","7049","2.75590551181102","0.539083557951483","0.00078100903352503","0.0254729100165087","5.11220472440945","P07355;P09486;P29400;P35625;P48509;Q01955;Q14118;Q6UXI9"
"NPHS1","correlated","GO_CC","0031528","microvillus membrane ","5","254","15","7049","1.5748031496063","0.212796141296638","0.00353394894606733","0.083244130729586","7.4005249343832","O00592;P05106;P06756;P15311;Q5T2W1"
"NPHS1","correlated","GO_CC","0001725","stress fiber ","7","254","40","7049","2.36220472440945","0.567456376791034","0.00462666959754106","0.103247784703021","4.16279527559055","O14950;O43707;O76041;P06753;P35579;Q8N3V7;Q9NVA2"
"NPHS1","correlated","GO_CC","0032991","protein-containing complex ","23","254","324","7049","8.66141732283465","4.59639665200738","0.005702832135673","0.115142896453588","1.88439292310683","O43707;P05067;P05106;P07237;P07900;P08238;P0DP24;P15311;P35579;P45973;P62826;P84077;Q07157;Q15038;Q15185;Q52LW3;Q5IJ48;Q8N3R9;Q96PV6;Q99967;Q9BQB4;Q9NP85;Q9UII2"
"NPHS1","correlated","GO_CC","0042995","cell projection ","8","254","64","7049","2.75590551181102","0.907930202865655","0.010742239102591","0.186308037963841","3.03537155511811","O43707;O60500;O94850;P15311;P61978;Q07157;Q13813;Q9UPZ6"
"NPHS1","correlated","GO_CC","0035868","alphav-beta3 integrin-HMGB1 complex ","3","254","3","7049","0.78740157480315","0.0425592282593276","0.0110205425539233","0.186308037963841","18.501312335958","P05106;P06756;P09429"
"NPHS1","correlated","GO_CC","0031527","filopodium membrane ","4","254","11","7049","1.18110236220472","0.156050503617534","0.0110748584986392","0.186308037963841","7.56871868289191","P05106;P06756;P26006;P62330"
"NPHS1","correlated","GO_CC","0045177","apical part of cell ","6","254","35","7049","1.96850393700787","0.496524329692155","0.011427430851085","0.186308037963841","3.96456692913386","O14950;P05067;P15311;Q07075;Q07157;Q8IZF2"
"NPHS1","correlated","GO_CC","0043296","apical junction complex ","4","254","12","7049","1.18110236220472","0.17023691303731","0.0134967929316103","0.197332420793198","6.93799212598425","Q07157;Q5IJ48;Q8N3R9;Q92692"
"NPHS1","correlated","GO_CC","0031982","vesicle ","9","254","86","7049","3.1496062992126","1.22003121010072","0.0153438733748771","0.212823396028774","2.58157846548251","O00159;O00299;P07355;P0CG47;P0DP24;P15311;P60033;P62979;Q13409"
"NPHS1","correlated","GO_CC","0008305","integrin complex ","4","254","13","7049","1.18110236220472","0.184423322457086","0.0161960685749972","0.214597908618713","6.40430042398546","P05106;P06756;P18084;P26006"
"NPHS1","correlated","GO_CC","0005794","Golgi apparatus ","30","254","513","7049","11.4173228346457","7.27762803234501","0.019056412477825","0.239864424359533","1.56882473024205","O00461;O14495;O15243;O43493;O43505;O75534;P05067;P07711;P17655;P25398;P35968;P41222;P62330;Q02818;Q09328;Q10589;Q6ZS17;Q86VE9;Q8N3R9;Q8NHV1;Q92503;Q92870;Q99523;Q9BQB4;Q9H6R6;Q9NX40;Q9NZA1;Q9UI36;Q9Y287;Q6P996"
"NPHS1","correlated","GO_CC","0032587","ruffle membrane ","7","254","56","7049","2.36220472440945","0.794438927507448","0.0192709609415219","0.239864424359533","2.97342519685039","O00159;P05106;P06756;P15311;P55008;Q14678;Q9BQI0"
"NPHS1","correlated","GO_CC","0031012","extracellular matrix ","8","254","73","7049","2.75590551181102","1.03560788764364","0.019800129369301","0.239864424359533","2.66114766476108","P05230;P15692;P35625;Q03167;Q5R3F8;Q8TB73;Q92563;Q99969"
"NPHS1","correlated","GO_CC","0031252","cell leading edge ","5","254","28","7049","1.5748031496063","0.397219463753724","0.0231304571217547","0.272425383878444","3.96456692913386","O43679;P35579;P41743;P84077;Q6ZS17"
"NPHS1","correlated","GO_CC","0043204","perikaryon ","6","254","44","7049","1.96850393700787","0.624202014470138","0.0258269099725848","0.285206495720772","3.1536327845383","O94850;P00966;P05067;P55008;Q8N3R9;Q8N3V7"
"NPHS1","correlated","GO_CC","0036057","slit diaphragm ","3","254","6","7049","0.78740157480315","0.0851184565186551","0.0288195394771405","0.305487118457689","9.250656167979","O00592;O60500;Q9NP85"
"NPHS1","correlated","GO_CC","0031594","neuromuscular junction ","5","254","32","7049","1.5748031496063","0.453965101432827","0.0340727168667324","0.352361754914501","3.46899606299213","P05067;P26006;P29400;P35579;Q08629"
"NPHS1","correlated","GO_CC","0033268","node of Ranvier ","3","254","7","7049","0.78740157480315","0.099304865938431","0.0362241640757013","0.365691561145175","7.92913385826772","O94856;Q08629;Q14118"
"NPHS1","correlated","GO_CC","0034361","very-low-density lipoprotein particle ","3","254","8","7049","0.78740157480315","0.113491275358207","0.0442694962003386","0.436517822998688","6.93799212598425","O14791;P06858;Q9UHG3"
"NPHS1","correlated","GO_CC","0022626","cytosolic ribosome ","7","254","70","7049","2.36220472440945","0.99304865938431","0.0462492184550828","0.445674286930798","2.37874015748031","P18077;P25398;P32969;P46778;P49207;P62861;P62979"
"NPHS1","correlated","GO_CC","0043209","myelin sheath ","4","254","21","7049","1.18110236220472","0.297914597815293","0.047883544723303","0.451169399170677","3.96456692913386","O60636;P07900;P0DP24;Q86VE9"
"NPHS1","correlated","GO_MF","0005539","glycosaminoglycan binding ","6","254","13","7049","1.96850393700787","0.184423322457086","0.000275606963335097","0.0273402107628416","10.6738340399758","P07585;P17813;P37173;Q03167;Q8TB73;Q92563"
"NPHS1","correlated","GO_MF","0001968","fibronectin binding ","6","254","14","7049","1.96850393700787","0.198609731876862","0.000363613175055393","0.0300586891379125","9.91141732283465","P05106;P06756;P07711;P15692;P24593;P26006"
"NPHS1","correlated","GO_MF","0050840","extracellular matrix binding ","6","254","15","7049","1.96850393700787","0.212796141296638","0.000471315844270366","0.0333960941083002","9.250656167979","P05106;P06756;P07585;P09486;P15692;Q92563"
"NPHS1","correlated","GO_MF","0008191","metalloendopeptidase inhibitor activity ","5","254","8","7049","1.5748031496063","0.113491275358207","0.000545832120069567","0.0338415914443132","13.8759842519685","P35625;Q01955;Q08629;Q10589;Q92563"
"NPHS1","correlated","GO_MF","0023026","MHC class II protein complex binding ","5","254","11","7049","1.5748031496063","0.156050503617534","0.00138712076675483","0.0688011900310394","10.0916249105225","P07900;P08238;P11142;P60033;P62258"
"NPHS1","correlated","GO_MF","0043495","protein-membrane adaptor activity ","5","254","13","7049","1.5748031496063","0.184423322457086","0.00229075364237049","0.103292164237797","8.53906723198062","P06858;P35579;Q15599;Q5T2W1;Q9UH99"
"NPHS1","correlated","GO_MF","0003723","RNA binding ","46","254","816","7049","17.7165354330709","11.5761100865371","0.00374302565037568","0.125377631388848","1.53043943955535","O43707;O75152;O75534;P00966;P07237;P07355;P07585;P07900;P08238;P09429;P11142;P15311;P17844;P18077;P19544;P22626;P25398;P32969;P35221;P35579;P46778;P49207;P55209;P61978;P62258;P62826;P62857;P62861;P62979;P84077;Q08945;Q10589;Q13243;Q15366;Q15424;Q17RY0;Q53EP0;Q7L1Q6;Q7Z333;Q86U42;Q86UP2;Q96PU8;Q99613;Q9UQ35;Q9Y5S9;Q15434"
"NPHS1","correlated","GO_MF","0050839","cell adhesion molecule binding ","6","254","26","7049","1.96850393700787","0.368846644914172","0.00379166223958211","0.125377631388848","5.33691701998789","O60500;P05106;P15311;Q07157;Q92692;Q9Y2I2"
"NPHS1","correlated","GO_MF","0001786","phosphatidylserine binding ","6","254","26","7049","1.96850393700787","0.368846644914172","0.00379166223958211","0.125377631388848","5.33691701998789","P07355;P08473;P09429;P11142;Q14108;Q9BZF1"
"NPHS1","correlated","GO_MF","0008201","heparin binding ","9","254","70","7049","3.1496062992126","0.99304865938431","0.00516338590918457","0.150784395444531","3.17165354330709","P05067;P05230;P06858;P15692;Q03167;Q06481;Q8TB73;Q9BQB4;Q9UKZ9"
"NPHS1","correlated","GO_MF","0070182","DNA polymerase binding ","4","254","11","7049","1.18110236220472","0.156050503617534","0.0110748584986392","0.274656490766252","7.56871868289191","P07900;P08238;P09429;Q15185"
"NPHS1","correlated","GO_MF","0004867","serine-type endopeptidase inhibitor activity ","5","254","29","7049","1.5748031496063","0.4114058731735","0.0256300543392938","0.536962851180106","3.82785772468097","P05067;P07355;Q06481;Q08629;Q9NZV1"
