"component"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PC1(top10%)"	"GO"	"0062023"	"collagen-containing extracellular matrix "	"322/17829"	2.95924064768286	1.80604632901453	0.000909114430117285	1	1.63851868035831	"PLOD3_HUMAN;SFRP2_HUMAN;HPLN1_HUMAN;LG3BP_HUMAN;MMRN1_HUMAN;CSPG2_HUMAN;EGFL7_HUMAN;GDN_HUMAN;ANGL1_HUMAN;FGFP3_HUMAN;ATS2_HUMAN;COCA1_HUMAN;FIBA_HUMAN;ENPL_HUMAN;CAD13_HUMAN;ANGL5_HUMAN;ANGL4_HUMAN;GREM1_HUMAN;CALR_HUMAN;PGS2_HUMAN;NID1_HUMAN;HTRA1_HUMAN;NPNT_HUMAN;ANXA7_HUMAN;SBSPO_HUMAN;S10A6_HUMAN;SODE_HUMAN;SPRC_HUMAN;COKA1_HUMAN;WNT2B_HUMAN;WNT8A_HUMAN;TETN_HUMAN;TGM4_HUMAN;THRB_HUMAN;TSP4_HUMAN;ZG16_HUMAN;THSD4_HUMAN;AEBP1_HUMAN;A2AP_HUMAN;AMELX_HUMAN;ANXA2_HUMAN;IL7_HUMAN;COMP_HUMAN;L1CAM_HUMAN;CBLN4_HUMAN;CLUS_HUMAN;CO4A3_HUMAN;CO5A1_HUMAN;CO5A2_HUMAN;CO6A2_HUMAN;CO7A1_HUMAN;COFA1_HUMAN;EMIL2_HUMAN;FBLN2_HUMAN"	"54/1791"
"PC1(top10%)"	"GO"	"0005615"	"extracellular space "	"1409/17829"	9.99441652707984	7.90285489932133	0.000938814791894491	1	1.2646589940476	"C1S_HUMAN;SPB13_HUMAN;UROL1_HUMAN;TPO_HUMAN;TICN1_HUMAN;PLOD3_HUMAN;SAMD1_HUMAN;SFTA3_HUMAN;SFRP2_HUMAN;TIG1_HUMAN;TKN1_HUMAN;HIS3_HUMAN;LGI4_HUMAN;LG3BP_HUMAN;LRC17_HUMAN;MOXD1_HUMAN;KLH17_HUMAN;CSPG2_HUMAN;EGFL7_HUMAN;HMGB1_HUMAN;GDN_HUMAN;DC2I1_HUMAN;GPHA2_HUMAN;HABP2_HUMAN;CTRB2_HUMAN;ENOB_HUMAN;ANGL1_HUMAN;FGF21_HUMAN;NEU1_HUMAN;ATS13_HUMAN;COCA1_HUMAN;ITM2B_HUMAN;KLK14_HUMAN;LEP_HUMAN;FIBA_HUMAN;KRT35_HUMAN;MCF2L_HUMAN;MERTK_HUMAN;CHIT1_HUMAN;FHR1_HUMAN;LIPI_HUMAN;CAD13_HUMAN;CD20_HUMAN;CFAI_HUMAN;KCRB_HUMAN;MICB_HUMAN;ADA15_HUMAN;C1RL_HUMAN;CXL16_HUMAN;FA11_HUMAN;ECP_HUMAN;CCL11_HUMAN;APOL1_HUMAN;CEL3B_HUMAN;ANGL5_HUMAN;ANGL4_HUMAN;CFAB_HUMAN;FUCO2_HUMAN;GREM1_HUMAN;INHA_HUMAN;CALR_HUMAN;NEC2_HUMAN;PGS2_HUMAN;LIPR3_HUMAN;HTRA1_HUMAN;H2B1J_HUMAN;EPO_HUMAN;IL11_HUMAN;ODAM_HUMAN;PF4V_HUMAN;CCL22_HUMAN;CBPZ_HUMAN;MUC18_HUMAN;PRSS8_HUMAN;IFNE_HUMAN;PRPC_HUMAN;SFRP4_HUMAN;SOST_HUMAN;PA2GA_HUMAN;S100G_HUMAN;PODXL_HUMAN;RM18_HUMAN;PLDX1_HUMAN;PA21B_HUMAN;SODE_HUMAN;ST14_HUMAN;MTDC_HUMAN;NMI_HUMAN;NOE1_HUMAN;ZBED3_HUMAN;TRFE_HUMAN;SPB4_HUMAN;SEM6C_HUMAN;SPRC_HUMAN;NOGG_HUMAN;COKA1_HUMAN;COL10_HUMAN;XYLT2_HUMAN;RS27A_HUMAN;PTGIS_HUMAN;REG1A_HUMAN;WNT7B_HUMAN;WNT2B_HUMAN;WNT8A_HUMAN;TRYG1_HUMAN;WFD12_HUMAN;XCL1_HUMAN;TETN_HUMAN;PPIA_HUMAN;PSPC_HUMAN;TGBR3_HUMAN;SVEP1_HUMAN;WFDC1_HUMAN;THRB_HUMAN;TSP4_HUMAN;RELN_HUMAN;UBN2_HUMAN;PLSL_HUMAN;ULBP1_HUMAN;VWC2_HUMAN;WF10B_HUMAN;VGF_HUMAN;OTOGL_HUMAN;PXDNL_HUMAN;VTDB_HUMAN;ZG16_HUMAN;PTGDS_HUMAN;KCRM_HUMAN;RB8NL_HUMAN;RADI_HUMAN;R4RL2_HUMAN;CBPB2_HUMAN;AEBP1_HUMAN;C1R_HUMAN;CEL_HUMAN;CH60_HUMAN;BMP5_HUMAN;A2AP_HUMAN;ANXA2_HUMAN;APOD_HUMAN;FBLN7_HUMAN;IL17_HUMAN;IBP5_HUMAN;IL1FA_HUMAN;IL22_HUMAN;IL40_HUMAN;IL6RA_HUMAN;IL7_HUMAN;MYDGF_HUMAN;NDNF_HUMAN;H2BFS_HUMAN;LEG7_HUMAN;COMP_HUMAN;HPSE_HUMAN;LIPC_HUMAN;CTRB1_HUMAN;MMP7_HUMAN;AREG_HUMAN;CAPG_HUMAN;CBLN4_HUMAN;DOPO_HUMAN;1433Z_HUMAN;AMPN_HUMAN;CLUS_HUMAN;CNOT1_HUMAN;CO3_HUMAN;CO4A3_HUMAN;CO5A1_HUMAN;CO5A2_HUMAN;CO6A2_HUMAN;CO7A1_HUMAN;CSF3_HUMAN;BIVM_HUMAN;COFA1_HUMAN;C4BPB_HUMAN;D131A_HUMAN;F151B_HUMAN;CBPA2_HUMAN;CKLF7_HUMAN;CCN2_HUMAN"	"180/1791"
"PC1(top10%)"	"GO"	"0005887"	"integral component of plasma membrane "	"1284/17829"	8.9893914014517	7.2017499579337	0.00293492795296665	1	1.24822320324363	"PLXA3_HUMAN;PTK7_HUMAN;NOTC4_HUMAN;OPN4_HUMAN;TIKI2_HUMAN;RTN4R_HUMAN;NK2R_HUMAN;TSN12_HUMAN;SSR5_HUMAN;S28A3_HUMAN;S6A13_HUMAN;LRRN4_HUMAN;MARCO_HUMAN;GLRA1_HUMAN;LRC38_HUMAN;I17RA_HUMAN;JAG2_HUMAN;5HT2B_HUMAN;5HT6R_HUMAN;JAG1_HUMAN;KCNV1_HUMAN;LSHR_HUMAN;DQA2_HUMAN;AQP6_HUMAN;EDNRB_HUMAN;CSPG5_HUMAN;GPVI_HUMAN;GPR34_HUMAN;HRH1_HUMAN;NSMA_HUMAN;NFASC_HUMAN;I20RA_HUMAN;OPSB_HUMAN;NLGN1_HUMAN;NPT1_HUMAN;NPY4R_HUMAN;CXA3_HUMAN;MERTK_HUMAN;MILR1_HUMAN;CEAM5_HUMAN;FCRL3_HUMAN;CD20_HUMAN;CD28_HUMAN;CRFR2_HUMAN;GLRA2_HUMAN;CCR3_HUMAN;ASIC2_HUMAN;CD19_HUMAN;FLT3_HUMAN;FXYD3_HUMAN;FCG2B_HUMAN;GBRP_HUMAN;KLRF2_HUMAN;GPR3_HUMAN;GALR3_HUMAN;C5AR1_HUMAN;GTR2_HUMAN;O56A5_HUMAN;O10H3_HUMAN;CSF2R_HUMAN;OBSCN_HUMAN;GRM4_HUMAN;GRP3_HUMAN;LPAR1_HUMAN;CCR4_HUMAN;FCERB_HUMAN;O13F1_HUMAN;NKG2C_HUMAN;MAS_HUMAN;NPFF2_HUMAN;OXYR_HUMAN;AQP2_HUMAN;CRFR1_HUMAN;LDLR_HUMAN;PLA2R_HUMAN;O11H7_HUMAN;NCKX1_HUMAN;PCDH7_HUMAN;SGCB_HUMAN;SL7A1_HUMAN;SIRB1_HUMAN;P2RX3_HUMAN;SCN9A_HUMAN;NMBR_HUMAN;NRAM1_HUMAN;PODXL_HUMAN;SCAR5_HUMAN;S22A6_HUMAN;PCD20_HUMAN;PTPRZ_HUMAN;SC6A1_HUMAN;TS1R3_HUMAN;ST14_HUMAN;RNF43_HUMAN;TRPV1_HUMAN;S29A2_HUMAN;S39A4_HUMAN;S12A3_HUMAN;SEM6C_HUMAN;OPSG_HUMAN;OR1D2_HUMAN;TM11E_HUMAN;TRPM6_HUMAN;TEN4_HUMAN;TRPV2_HUMAN;T4S5_HUMAN;TRYG1_HUMAN;TGBR3_HUMAN;TEN1_HUMAN;TS1R2_HUMAN;TSN14_HUMAN;TRHDE_HUMAN;TMC2_HUMAN;TRPC7_HUMAN;TRPV6_HUMAN;O56A4_HUMAN;PACR_HUMAN;RET_HUMAN;UPK1B_HUMAN;TRPC3_HUMAN;UPK2_HUMAN;TSN10_HUMAN;PODO_HUMAN;MRP8_HUMAN;NLS1_HUMAN;RAMP1_HUMAN;ACM3_HUMAN;5HT5A_HUMAN;AA2AR_HUMAN;CEL_HUMAN;CEAM1_HUMAN;AT2A2_HUMAN;IL40_HUMAN;MYP0_HUMAN;HYAS3_HUMAN;MCP_HUMAN;GRIK3_HUMAN;KCNQ5_HUMAN;FCERG_HUMAN;FADS2_HUMAN;ITAV_HUMAN;CNGA1_HUMAN;ABCB5_HUMAN;AGRE2_HUMAN;ADRB1_HUMAN;CD82_HUMAN;CFTR_HUMAN;CLD3_HUMAN;CLD4_HUMAN;CLC5A_HUMAN;CLCA2_HUMAN;DRD4_HUMAN;ADCY1_HUMAN;AGRG5_HUMAN;AT1A4_HUMAN;5HT1A_HUMAN;ADCY5_HUMAN;5HT4R_HUMAN;ADA17_HUMAN;5HT3B_HUMAN;AQP1_HUMAN;DRD3_HUMAN"	"162/1791"
"PC1(top10%)"	"GO"	"0009409"	"response to cold "	"36/17829"	0.558347292015634	0.201918223119637	0.00643250317050521	1	2.76521496370743	"LRP11_HUMAN;FOS_HUMAN;IOD2_HUMAN;P2RX3_HUMAN;SODM_HUMAN;TM135_HUMAN;VGF_HUMAN;UCP4_HUMAN;CH60_HUMAN;ADRB1_HUMAN;CIRBP_HUMAN"	"11/1791"
"PC1(top10%)"	"GO"	"0070588"	"calcium ion transmembrane transport "	"61/17829"	0.781686208821887	0.342139211397162	0.00692929185724268	1	2.2847021995222	"EDNRB_HUMAN;MCLN2_HUMAN;CAC1G_HUMAN;RYR3_HUMAN;NCKX1_HUMAN;TRPV1_HUMAN;TRPM6_HUMAN;TRPV2_HUMAN;TRPC7_HUMAN;TRPV6_HUMAN;TRPC3_HUMAN;AT2A2_HUMAN;ITAV_HUMAN;CA2D4_HUMAN;FKB1A_HUMAN"	"15/1791"
"PC1(top10%)"	"GO"	"0005576"	"extracellular region "	"1702/17829"	11.2227805695142	9.54624488193393	0.00987376317275983	1	1.17562253098631	"C1S_HUMAN;PDZD2_HUMAN;PENK_HUMAN;PCOC2_HUMAN;PLIN2_HUMAN;PPN_HUMAN;UTS2B_HUMAN;NOTC4_HUMAN;OXLA_HUMAN;SFTA2_HUMAN;TPO_HUMAN;PADI2_HUMAN;SIA4C_HUMAN;SFTA3_HUMAN;TITIN_HUMAN;TKN1_HUMAN;FGF11_HUMAN;FUT6_HUMAN;HIS3_HUMAN;HPLN1_HUMAN;LGI4_HUMAN;LSAMP_HUMAN;LG3BP_HUMAN;INSL5_HUMAN;I17RA_HUMAN;MMRN1_HUMAN;JAG1_HUMAN;CSPG2_HUMAN;HMN6_HUMAN;EGFL7_HUMAN;HMGB1_HUMAN;GDN_HUMAN;GPHA2_HUMAN;HABP2_HUMAN;IMDH1_HUMAN;CSPG5_HUMAN;CTRB2_HUMAN;MMP17_HUMAN;FDSCP_HUMAN;FGFP3_HUMAN;FGF21_HUMAN;HMN4_HUMAN;NET3_HUMAN;NEU1_HUMAN;ARSJ_HUMAN;ATS2_HUMAN;COCA1_HUMAN;ITM2B_HUMAN;KLK14_HUMAN;LEP_HUMAN;FIBA_HUMAN;FGF13_HUMAN;CD37L_HUMAN;CHIT1_HUMAN;CEAM5_HUMAN;ENPL_HUMAN;FHR1_HUMAN;CAD13_HUMAN;CFAI_HUMAN;BGAT_HUMAN;COLL2_HUMAN;ATS19_HUMAN;CXL16_HUMAN;FA11_HUMAN;ECP_HUMAN;CCL11_HUMAN;CNTN5_HUMAN;APOL1_HUMAN;ANGL4_HUMAN;CFAB_HUMAN;FUCO2_HUMAN;FRIH_HUMAN;INHA_HUMAN;CALR_HUMAN;CRIM1_HUMAN;KAZD1_HUMAN;MK_HUMAN;ODAPH_HUMAN;NXPH1_HUMAN;CSF2R_HUMAN;PGS2_HUMAN;NID1_HUMAN;HTRA1_HUMAN;DB116_HUMAN;EPO_HUMAN;NOE2_HUMAN;CRUM1_HUMAN;IL11_HUMAN;OVCH2_HUMAN;NPNT_HUMAN;ODAM_HUMAN;CCL22_HUMAN;MET7A_HUMAN;NXPH2_HUMAN;MUC18_HUMAN;NT2NA_HUMAN;PRSS8_HUMAN;PLA2R_HUMAN;SOST_HUMAN;PA2GA_HUMAN;SPIT3_HUMAN;SBSPO_HUMAN;PLDX1_HUMAN;S10A6_HUMAN;PA21B_HUMAN;PTPRZ_HUMAN;TBB4B_HUMAN;TUFT1_HUMAN;SODE_HUMAN;PRB3_HUMAN;PROK2_HUMAN;TRFE_HUMAN;PRS35_HUMAN;SCG3_HUMAN;SPRC_HUMAN;NOGG_HUMAN;COKA1_HUMAN;ISM1_HUMAN;TM11E_HUMAN;COL10_HUMAN;WNT7B_HUMAN;WNT2B_HUMAN;WNT8A_HUMAN;TULP2_HUMAN;ZPBP1_HUMAN;XCL1_HUMAN;TETN_HUMAN;PPIA_HUMAN;PSPC_HUMAN;TEN1_HUMAN;MUCEN_HUMAN;THRB_HUMAN;TSP4_HUMAN;RELN_HUMAN;PNPH_HUMAN;TUB_HUMAN;WFDC8_HUMAN;PGRP4_HUMAN;OTOR_HUMAN;PSG6_HUMAN;PSCA_HUMAN;VTDB_HUMAN;PTGDS_HUMAN;PPBT_HUMAN;R4RL2_HUMAN;BPIB3_HUMAN;CBPB2_HUMAN;AEBP1_HUMAN;C1R_HUMAN;CEL_HUMAN;ARSA_HUMAN;A2AP_HUMAN;AMELX_HUMAN;CC126_HUMAN;APOM_HUMAN;ANXA2_HUMAN;APOD_HUMAN;ATS14_HUMAN;DB124_HUMAN;IL17_HUMAN;IBP5_HUMAN;IL1FA_HUMAN;IL22_HUMAN;IL6RA_HUMAN;IL7RA_HUMAN;IL7_HUMAN;NB5R3_HUMAN;NDNF_HUMAN;COMP_HUMAN;H33_HUMAN;MAMC2_HUMAN;FLNA_HUMAN;HPSE_HUMAN;LIPC_HUMAN;NXPE3_HUMAN;CTRB1_HUMAN;MMP7_HUMAN;AREG_HUMAN;CAB39_HUMAN;CBLN4_HUMAN;CCDC3_HUMAN;DOPO_HUMAN;CLCF1_HUMAN;CEI_HUMAN;CLUS_HUMAN;CO3_HUMAN;CO4A3_HUMAN;CO5A1_HUMAN;CO5A2_HUMAN;CO6A2_HUMAN;CO7A1_HUMAN;CLCA2_HUMAN;CSF3_HUMAN;GFRA4_HUMAN;GLBL2_HUMAN;COFA1_HUMAN;FOLR3_HUMAN;C4BPB_HUMAN;CBPA2_HUMAN;EMIL2_HUMAN;FBLN2_HUMAN;CCN2_HUMAN"	"202/1791"
"PC1(top10%)"	"GO"	"0001525"	"angiogenesis "	"218/17829"	1.95421552205472	1.22272701778002	0.0101009875025013	1	1.59824351113365	"TSN12_HUMAN;S1PR1_HUMAN;JAG1_HUMAN;EGFL7_HUMAN;DAB2P_HUMAN;LEP_HUMAN;ADA15_HUMAN;ANGL4_HUMAN;MUC18_HUMAN;PK3CG_HUMAN;RHG22_HUMAN;PLCD3_HUMAN;PLDX1_HUMAN;SRPK2_HUMAN;PROK2_HUMAN;TBX4_HUMAN;TNR12_HUMAN;RHOB_HUMAN;MYH9_HUMAN;RAIN_HUMAN;RAMP1_HUMAN;CEAM1_HUMAN;ANXA2_HUMAN;APOD_HUMAN;HXB3_HUMAN;MYDGF_HUMAN;NDNF_HUMAN;HEY1_HUMAN;FLNA_HUMAN;ITAV_HUMAN;E2AK3_HUMAN;1433Z_HUMAN;AMPN_HUMAN;ATIF1_HUMAN;COFA1_HUMAN;CCN2_HUMAN"	"36/1791"
"PC1(top10%)"	"GO"	"0004993"	"G protein-coupled serotonin receptor activity "	"33/17829"	0.50251256281407	0.185091704526334	0.010481538016977	1	2.71493832800365	"5HT2B_HUMAN;5HT6R_HUMAN;HRH1_HUMAN;O10H3_HUMAN;O11H7_HUMAN;ACM3_HUMAN;5HT5A_HUMAN;DRD4_HUMAN;5HT1A_HUMAN;5HT4R_HUMAN"	"10/1791"
"PC1(top10%)"	"GO"	"0016324"	"apical plasma membrane "	"335/17829"	2.73590173087661	1.87896124291884	0.0110433116928637	1	1.45607140178504	"PDE4D_HUMAN;UROL1_HUMAN;PALS1_HUMAN;SPEF1_HUMAN;STK26_HUMAN;MAL2_HUMAN;ANK2_HUMAN;JAG1_HUMAN;AQP6_HUMAN;CY24A_HUMAN;NPT1_HUMAN;CEAM5_HUMAN;GTR2_HUMAN;BST2_HUMAN;KNCN_HUMAN;ATP4B_HUMAN;CRUM1_HUMAN;OXYR_HUMAN;CP4F2_HUMAN;AQP2_HUMAN;SL7A1_HUMAN;PKHD1_HUMAN;S100G_HUMAN;PODXL_HUMAN;SUIS_HUMAN;S22AI_HUMAN;TRFE_HUMAN;SHRM2_HUMAN;UT2_HUMAN;S39A4_HUMAN;S12A3_HUMAN;S47A1_HUMAN;TRPM6_HUMAN;TM235_HUMAN;UPK2_HUMAN;MRP8_HUMAN;RADI_HUMAN;CEAM1_HUMAN;AT1B3_HUMAN;AT12A_HUMAN;IL6RA_HUMAN;NALDL_HUMAN;LAT1_HUMAN;CFTR_HUMAN;CLD4_HUMAN;CLIC5_HUMAN;AAPK1_HUMAN;AJAP1_HUMAN;ADA17_HUMAN;AQP1_HUMAN"	"50/1791"
"PC1(top10%)"	"GO"	"0009986"	"cell surface "	"565/17829"	4.18760469011725	3.16899433507207	0.013613699325788	1	1.3214301596478	"UROL1_HUMAN;NOTC4_HUMAN;RTN4R_HUMAN;IQGA2_HUMAN;EGFL7_HUMAN;HMGB1_HUMAN;CSPG5_HUMAN;GPVI_HUMAN;ITAX_HUMAN;ATS13_HUMAN;K2C4_HUMAN;FIBA_HUMAN;NLGN1_HUMAN;CEAM5_HUMAN;CRYAB_HUMAN;FCRL3_HUMAN;CD20_HUMAN;CD28_HUMAN;MICB_HUMAN;ITA3_HUMAN;ADA15_HUMAN;GREM1_HUMAN;CALR_HUMAN;HAVR2_HUMAN;BST2_HUMAN;P2Y12_HUMAN;LPAR1_HUMAN;CP2W1_HUMAN;EPO_HUMAN;MAS_HUMAN;LDLR_HUMAN;PLA2R_HUMAN;SFRP4_HUMAN;SIRB1_HUMAN;PA21B_HUMAN;PPB1_HUMAN;SC6A1_HUMAN;TRFE_HUMAN;SORT_HUMAN;SEM6C_HUMAN;SPRC_HUMAN;TR10A_HUMAN;TRPV2_HUMAN;TGBR3_HUMAN;TMX3_HUMAN;TSN14_HUMAN;TENS1_HUMAN;ITB7_HUMAN;PACR_HUMAN;PICAL_HUMAN;TR10C_HUMAN;RAMP1_HUMAN;R4RL2_HUMAN;CEL_HUMAN;CH60_HUMAN;CEAM1_HUMAN;A2AP_HUMAN;AMELX_HUMAN;ANXA2_HUMAN;LRFN1_HUMAN;MCP_HUMAN;FCERG_HUMAN;L1CAM_HUMAN;ITAV_HUMAN;AREG_HUMAN;5NTD_HUMAN;CFTR_HUMAN;CLUS_HUMAN;CO3_HUMAN;CLC5A_HUMAN;ATIF1_HUMAN;AGRA2_HUMAN;AJAP1_HUMAN;ADA17_HUMAN;AGRV1_HUMAN;5HT3B_HUMAN"	"76/1791"
